# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:38:28
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69396e+08 
4256.45 0 -1.39666e-15 0 1.69379e+08 

2.61384e-13 4394.74 0 2.92147e-15 1.69379e+08 
4145.4 4354.66 -1.35816e-15 2.89213e-15 1.69364e+08 


4256.45 0 -1.39666e-15 0 1.69379e+08 
8509.98 0 -2.81949e-15 0 1.69333e+08 

4145.4 4354.66 -1.35816e-15 2.89213e-15 1.69364e+08 
8469.33 4450.05 -2.80622e-15 2.94865e-15 1.69316e+08 


2.61384e-13 4394.74 0 2.92147e-15 1.69379e+08 
4145.4 4354.66 -1.35816e-15 2.89213e-15 1.69364e+08 

5.22767e-13 8789.28 0 5.84745e-15 1.69329e+08 
4118.49 8653.82 -1.35479e-15 5.75728e-15 1.69315e+08 


4145.4 4354.66 -1.35816e-15 2.89213e-15 1.69364e+08 
8469.33 4450.05 -2.80622e-15 2.94865e-15 1.69316e+08 

4118.49 8653.82 -1.35479e-15 5.75728e-15 1.69315e+08 
8287.71 8710.03 -2.75157e-15 5.78577e-15 1.6927e+08 


8509.98 0 -2.81949e-15 0 1.69333e+08 
12764.4 0 -4.22712e-15 0 1.69254e+08 

8469.33 4450.05 -2.80622e-15 2.94865e-15 1.69316e+08 
12847.8 4501.04 -4.25906e-15 2.9752e-15 1.69235e+08 


12764.4 0 -4.22712e-15 0 1.69254e+08 
17018.9 0 -5.62803e-15 0 1.69144e+08 

12847.8 4501.04 -4.25906e-15 2.9752e-15 1.69235e+08 
17155.1 4507.89 -5.67783e-15 2.96974e-15 1.69123e+08 


8469.33 4450.05 -2.80622e-15 2.94865e-15 1.69316e+08 
12847.8 4501.04 -4.25906e-15 2.9752e-15 1.69235e+08 

8287.71 8710.03 -2.75157e-15 5.78577e-15 1.6927e+08 
12604 8831.51 -4.18768e-15 5.84822e-15 1.6919e+08 


12847.8 4501.04 -4.25906e-15 2.9752e-15 1.69235e+08 
17155.1 4507.89 -5.67783e-15 2.96974e-15 1.69123e+08 

12604 8831.51 -4.18768e-15 5.84822e-15 1.6919e+08 
16937.3 8901.26 -5.62041e-15 5.87189e-15 1.69078e+08 


5.22767e-13 8789.28 0 5.84745e-15 1.69329e+08 
4118.49 8653.82 -1.35479e-15 5.75728e-15 1.69315e+08 

7.8415e-13 13183.7 0 8.78251e-15 1.69245e+08 
4150.97 13082.6 -1.37252e-15 8.71099e-15 1.69232e+08 


4118.49 8653.82 -1.35479e-15 5.75728e-15 1.69315e+08 
8287.71 8710.03 -2.75157e-15 5.78577e-15 1.6927e+08 

4150.97 13082.6 -1.37252e-15 8.71099e-15 1.69232e+08 
8266.17 13030.4 -2.75744e-15 8.66234e-15 1.69188e+08 


7.8415e-13 13183.7 0 8.78251e-15 1.69245e+08 
4150.97 13082.6 -1.37252e-15 8.71099e-15 1.69232e+08 

1.04554e-12 17578.1 0 1.17328e-14 1.69128e+08 
4164.63 17500.5 -1.38622e-15 1.1673e-14 1.69114e+08 


4150.97 13082.6 -1.37252e-15 8.71099e-15 1.69232e+08 
8266.17 13030.4 -2.75744e-15 8.66234e-15 1.69188e+08 

4164.63 17500.5 -1.38622e-15 1.1673e-14 1.69114e+08 
8234.38 17307.4 -2.76346e-15 1.15331e-14 1.69076e+08 


8287.71 8710.03 -2.75157e-15 5.78577e-15 1.6927e+08 
12604 8831.51 -4.18768e-15 5.84822e-15 1.6919e+08 

8266.17 13030.4 -2.75744e-15 8.66234e-15 1.69188e+08 
12430.8 13064.9 -4.14604e-15 8.66577e-15 1.69113e+08 


12604 8831.51 -4.18768e-15 5.84822e-15 1.6919e+08 
16937.3 8901.26 -5.62041e-15 5.87189e-15 1.69078e+08 

12430.8 13064.9 -4.14604e-15 8.66577e-15 1.69113e+08 
16707.2 13170.4 -5.56687e-15 8.70538e-15 1.69003e+08 


8266.17 13030.4 -2.75744e-15 8.66234e-15 1.69188e+08 
12430.8 13064.9 -4.14604e-15 8.66577e-15 1.69113e+08 

8234.38 17307.4 -2.76346e-15 1.15331e-14 1.69076e+08 
12368 17331.3 -4.14856e-15 1.15198e-14 1.69002e+08 


12430.8 13064.9 -4.14604e-15 8.66577e-15 1.69113e+08 
16707.2 13170.4 -5.56687e-15 8.70538e-15 1.69003e+08 

12368 17331.3 -4.14856e-15 1.15198e-14 1.69002e+08 
16574.3 17420.3 -5.55523e-15 1.15374e-14 1.68893e+08 


17018.9 0 -5.62803e-15 0 1.69144e+08 
21273.2 0 -7.01988e-15 0 1.69003e+08 

17155.1 4507.89 -5.67783e-15 2.96974e-15 1.69123e+08 
21460 4511.64 -7.08709e-15 2.9586e-15 1.68978e+08 


21273.2 0 -7.01988e-15 0 1.69003e+08 
25527.4 0 -8.40101e-15 0 1.6883e+08 

21460 4511.64 -7.08709e-15 2.9586e-15 1.68978e+08 
25767.7 4514.86 -8.48742e-15 2.94433e-15 1.68802e+08 


17155.1 4507.89 -5.67783e-15 2.96974e-15 1.69123e+08 
21460 4511.64 -7.08709e-15 2.9586e-15 1.68978e+08 

16937.3 8901.26 -5.62041e-15 5.87189e-15 1.69078e+08 
21294.1 8953.38 -7.05088e-15 5.8786e-15 1.68933e+08 


21460 4511.64 -7.08709e-15 2.9586e-15 1.68978e+08 
25767.7 4514.86 -8.48742e-15 2.94433e-15 1.68802e+08 

21294.1 8953.38 -7.05088e-15 5.8786e-15 1.68933e+08 
25694.6 9003.68 -8.48634e-15 5.87588e-15 1.68753e+08 


25527.4 0 -8.40101e-15 0 1.6883e+08 
29781.5 0 -9.7686e-15 0 1.68626e+08 

25767.7 4514.86 -8.48742e-15 2.94433e-15 1.68802e+08 
30009.6 4507.35 -9.85116e-15 2.92007e-15 1.68597e+08 


29781.5 0 -9.7686e-15 0 1.68626e+08 
34035.5 0 -1.1121e-14 0 1.68391e+08 

30009.6 4507.35 -9.85116e-15 2.92007e-15 1.68597e+08 
34214.7 4496.97 -1.11878e-14 2.89081e-15 1.68363e+08 


25767.7 4514.86 -8.48742e-15 2.94433e-15 1.68802e+08 
30009.6 4507.35 -9.85116e-15 2.92007e-15 1.68597e+08 

25694.6 9003.68 -8.48634e-15 5.87588e-15 1.68753e+08 
30028.9 9019.99 -9.88472e-15 5.84575e-15 1.68543e+08 


30009.6 4507.35 -9.85116e-15 2.92007e-15 1.68597e+08 
34214.7 4496.97 -1.11878e-14 2.89081e-15 1.68363e+08 

30028.9 9019.99 -9.88472e-15 5.84575e-15 1.68543e+08 
34308.5 9018.06 -1.1248e-14 5.79839e-15 1.68304e+08 


16937.3 8901.26 -5.62041e-15 5.87189e-15 1.69078e+08 
21294.1 8953.38 -7.05088e-15 5.8786e-15 1.68933e+08 

16707.2 13170.4 -5.56687e-15 8.70538e-15 1.69003e+08 
21068.1 13287.4 -7.0077e-15 8.74029e-15 1.68857e+08 


21294.1 8953.38 -7.05088e-15 5.8786e-15 1.68933e+08 
25694.6 9003.68 -8.48634e-15 5.87588e-15 1.68753e+08 

21068.1 13287.4 -7.0077e-15 8.74029e-15 1.68857e+08 
25405.5 13353.5 -8.42812e-15 8.73465e-15 1.68681e+08 


16707.2 13170.4 -5.56687e-15 8.70538e-15 1.69003e+08 
21068.1 13287.4 -7.0077e-15 8.74029e-15 1.68857e+08 

16574.3 17420.3 -5.55523e-15 1.15374e-14 1.68893e+08 
20822.3 17509.2 -6.96446e-15 1.15458e-14 1.68753e+08 


21068.1 13287.4 -7.0077e-15 8.74029e-15 1.68857e+08 
25405.5 13353.5 -8.42812e-15 8.73465e-15 1.68681e+08 

20822.3 17509.2 -6.96446e-15 1.15458e-14 1.68753e+08 
25207.5 17665.2 -8.41468e-15 1.15802e-14 1.68573e+08 


25694.6 9003.68 -8.48634e-15 5.87588e-15 1.68753e+08 
30028.9 9019.99 -9.88472e-15 5.84575e-15 1.68543e+08 

25405.5 13353.5 -8.42812e-15 8.73465e-15 1.68681e+08 
29755.7 13406.7 -9.83924e-15 8.7086e-15 1.68472e+08 


30028.9 9019.99 -9.88472e-15 5.84575e-15 1.68543e+08 
34308.5 9018.06 -1.1248e-14 5.79839e-15 1.68304e+08 

29755.7 13406.7 -9.83924e-15 8.7086e-15 1.68472e+08 
34117.6 13451.6 -1.12374e-14 8.66741e-15 1.68229e+08 


25405.5 13353.5 -8.42812e-15 8.73465e-15 1.68681e+08 
29755.7 13406.7 -9.83924e-15 8.7086e-15 1.68472e+08 

25207.5 17665.2 -8.41468e-15 1.15802e-14 1.68573e+08 
29513.4 17729.5 -9.81881e-15 1.15463e-14 1.68367e+08 


29755.7 13406.7 -9.83924e-15 8.7086e-15 1.68472e+08 
34117.6 13451.6 -1.12374e-14 8.66741e-15 1.68229e+08 

29513.4 17729.5 -9.81881e-15 1.15463e-14 1.68367e+08 
33873.7 17806.9 -1.12295e-14 1.1505e-14 1.68125e+08 


1.04554e-12 17578.1 0 1.17328e-14 1.69128e+08 
4164.63 17500.5 -1.38622e-15 1.1673e-14 1.69114e+08 

1.30692e-12 21972.6 0 1.4706e-14 1.68977e+08 
4140.46 21747.3 -1.38655e-15 1.45475e-14 1.6897e+08 


4164.63 17500.5 -1.38622e-15 1.1673e-14 1.69114e+08 
8234.38 17307.4 -2.76346e-15 1.15331e-14 1.69076e+08 

4140.46 21747.3 -1.38655e-15 1.45475e-14 1.6897e+08 
8298.69 21801.8 -2.80793e-15 1.45581e-14 1.68923e+08 


1.30692e-12 21972.6 0 1.4706e-14 1.68977e+08 
4140.46 21747.3 -1.38655e-15 1.45475e-14 1.6897e+08 

1.5683e-12 26366.2 0 1.7697e-14 1.68793e+08 
4158.52 26208 -1.40545e-15 1.75784e-14 1.68784e+08 


4140.46 21747.3 -1.38655e-15 1.45475e-14 1.6897e+08 
8298.69 21801.8 -2.80793e-15 1.45581e-14 1.68923e+08 

4158.52 26208 -1.40545e-15 1.75784e-14 1.68784e+08 
8299.8 26164.7 -2.83419e-15 1.75269e-14 1.68741e+08 


8234.38 17307.4 -2.76346e-15 1.15331e-14 1.69076e+08 
12368 17331.3 -4.14856e-15 1.15198e-14 1.69002e+08 

8298.69 21801.8 -2.80793e-15 1.45581e-14 1.68923e+08 
12380.4 21684.6 -4.18465e-15 1.4445e-14 1.68854e+08 


12368 17331.3 -4.14856e-15 1.15198e-14 1.69002e+08 
16574.3 17420.3 -5.55523e-15 1.15374e-14 1.68893e+08 

12380.4 21684.6 -4.18465e-15 1.4445e-14 1.68854e+08 
16481.2 21652.1 -5.56285e-15 1.43793e-14 1.68753e+08 


8298.69 21801.8 -2.80793e-15 1.45581e-14 1.68923e+08 
12380.4 21684.6 -4.18465e-15 1.4445e-14 1.68854e+08 

8299.8 26164.7 -2.83419e-15 1.75269e-14 1.68741e+08 
12352.1 25960.5 -4.20996e-15 1.73487e-14 1.68678e+08 


12380.4 21684.6 -4.18465e-15 1.4445e-14 1.68854e+08 
16481.2 21652.1 -5.56285e-15 1.43793e-14 1.68753e+08 

12352.1 25960.5 -4.20996e-15 1.73487e-14 1.68678e+08 
16532.3 26061.6 -5.63395e-15 1.73554e-14 1.68568e+08 


1.5683e-12 26366.2 0 1.7697e-14 1.68793e+08 
4158.52 26208 -1.40545e-15 1.75784e-14 1.68784e+08 

1.82969e-12 30760.4 0 2.07249e-14 1.68575e+08 
4149.43 30508.3 -1.41731e-15 2.05425e-14 1.68572e+08 


4158.52 26208 -1.40545e-15 1.75784e-14 1.68784e+08 
8299.8 26164.7 -2.83419e-15 1.75269e-14 1.68741e+08 

4149.43 30508.3 -1.41731e-15 2.05425e-14 1.68572e+08 
8305.5 30544.6 -2.86584e-15 2.05371e-14 1.68526e+08 


1.82969e-12 30760.4 0 2.07249e-14 1.68575e+08 
4149.43 30508.3 -1.41731e-15 2.05425e-14 1.68572e+08 

2.09107e-12 35153.6 0 2.37799e-14 1.68324e+08 
4157.54 34931.3 -1.43745e-15 2.36126e-14 1.68321e+08 


4149.43 30508.3 -1.41731e-15 2.05425e-14 1.68572e+08 
8305.5 30544.6 -2.86584e-15 2.05371e-14 1.68526e+08 

4157.54 34931.3 -1.43745e-15 2.36126e-14 1.68321e+08 
8328.32 34999 -2.9064e-15 2.3622e-14 1.68272e+08 


8299.8 26164.7 -2.83419e-15 1.75269e-14 1.68741e+08 
12352.1 25960.5 -4.20996e-15 1.73487e-14 1.68678e+08 

8305.5 30544.6 -2.86584e-15 2.05371e-14 1.68526e+08 
12397.9 30398.3 -4.27199e-15 2.03892e-14 1.6846e+08 


12352.1 25960.5 -4.20996e-15 1.73487e-14 1.68678e+08 
16532.3 26061.6 -5.63395e-15 1.73554e-14 1.68568e+08 

12397.9 30398.3 -4.27199e-15 2.03892e-14 1.6846e+08 
16503.8 30350.5 -5.67938e-15 2.02859e-14 1.68359e+08 


8305.5 30544.6 -2.86584e-15 2.05371e-14 1.68526e+08 
12397.9 30398.3 -4.27199e-15 2.03892e-14 1.6846e+08 

8328.32 34999 -2.9064e-15 2.3622e-14 1.68272e+08 
12480.2 34968.8 -4.35761e-15 2.35445e-14 1.68198e+08 


12397.9 30398.3 -4.27199e-15 2.03892e-14 1.6846e+08 
16503.8 30350.5 -5.67938e-15 2.02859e-14 1.68359e+08 

12480.2 34968.8 -4.35761e-15 2.35445e-14 1.68198e+08 
16470.7 34613.6 -5.73192e-15 2.3229e-14 1.6812e+08 


16574.3 17420.3 -5.55523e-15 1.15374e-14 1.68893e+08 
20822.3 17509.2 -6.96446e-15 1.15458e-14 1.68753e+08 

16481.2 21652.1 -5.56285e-15 1.43793e-14 1.68753e+08 
20718.1 21776 -6.98291e-15 1.43958e-14 1.68611e+08 


20822.3 17509.2 -6.96446e-15 1.15458e-14 1.68753e+08 
25207.5 17665.2 -8.41468e-15 1.15802e-14 1.68573e+08 

