# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:36:22
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69414e+08 
4256.94 0 -8.61468e-15 0 1.69397e+08 

2.61384e-13 4393.88 0 1.7818e-14 1.69397e+08 
4145.79 4353.84 -8.38461e-15 1.76542e-14 1.69382e+08 


4256.94 0 -8.61468e-15 0 1.69397e+08 
8511.73 0 -1.72539e-14 0 1.69351e+08 

4145.79 4353.84 -8.38461e-15 1.76542e-14 1.69382e+08 
8471.01 4449.27 -1.7165e-14 1.80382e-14 1.69334e+08 


2.61384e-13 4393.88 0 1.7818e-14 1.69397e+08 
4145.79 4353.84 -8.38461e-15 1.76542e-14 1.69382e+08 

5.22767e-13 8787.57 0 3.56266e-14 1.69347e+08 
4118.92 8652.05 -8.32673e-15 3.50801e-14 1.69333e+08 


4145.79 4353.84 -8.38461e-15 1.76542e-14 1.69382e+08 
8471.01 4449.27 -1.7165e-14 1.80382e-14 1.69334e+08 

4118.92 8652.05 -8.32673e-15 3.50801e-14 1.69333e+08 
8289.32 8708.26 -1.67841e-14 3.53063e-14 1.69288e+08 


8511.73 0 -1.72539e-14 0 1.69351e+08 
12767.1 0 -2.58827e-14 0 1.69272e+08 

8471.01 4449.27 -1.7165e-14 1.80382e-14 1.69334e+08 
12850.6 4500.23 -2.60462e-14 1.82444e-14 1.69253e+08 


12767.1 0 -2.58827e-14 0 1.69272e+08 
17022.6 0 -3.45105e-14 0 1.69162e+08 

12850.6 4500.23 -2.60462e-14 1.82444e-14 1.69253e+08 
17158.9 4507.05 -3.47783e-14 1.82715e-14 1.69141e+08 


8471.01 4449.27 -1.7165e-14 1.80382e-14 1.69334e+08 
12850.6 4500.23 -2.60462e-14 1.82444e-14 1.69253e+08 

8289.32 8708.26 -1.67841e-14 3.53063e-14 1.69288e+08 
12606.7 8829.8 -2.55326e-14 3.57933e-14 1.69208e+08 


12850.6 4500.23 -2.60462e-14 1.82444e-14 1.69253e+08 
17158.9 4507.05 -3.47783e-14 1.82715e-14 1.69141e+08 

12606.7 8829.8 -2.55326e-14 3.57933e-14 1.69208e+08 
16940.9 8899.56 -3.43118e-14 3.60718e-14 1.69096e+08 


5.22767e-13 8787.57 0 3.56266e-14 1.69347e+08 
4118.92 8652.05 -8.32673e-15 3.50801e-14 1.69333e+08 

7.8415e-13 13181.2 0 5.34175e-14 1.69263e+08 
4151.44 13080.1 -8.38396e-15 5.30083e-14 1.69249e+08 


4118.92 8652.05 -8.32673e-15 3.50801e-14 1.69333e+08 
8289.32 8708.26 -1.67841e-14 3.53063e-14 1.69288e+08 

4151.44 13080.1 -8.38396e-15 5.30083e-14 1.69249e+08 
8267.81 13027.9 -1.67233e-14 5.27943e-14 1.69206e+08 


7.8415e-13 13181.2 0 5.34175e-14 1.69263e+08 
4151.44 13080.1 -8.38396e-15 5.30083e-14 1.69249e+08 

1.04554e-12 17574.7 0 7.11841e-14 1.69146e+08 
4165.13 17497.1 -8.39889e-15 7.08679e-14 1.69131e+08 


4151.44 13080.1 -8.38396e-15 5.30083e-14 1.69249e+08 
8267.81 13027.9 -1.67233e-14 5.27943e-14 1.69206e+08 

4165.13 17497.1 -8.39889e-15 7.08679e-14 1.69131e+08 
8236.04 17303.9 -1.66341e-14 7.00915e-14 1.69094e+08 


8289.32 8708.26 -1.67841e-14 3.53063e-14 1.69288e+08 
12606.7 8829.8 -2.55326e-14 3.57933e-14 1.69208e+08 

8267.81 13027.9 -1.67233e-14 5.27943e-14 1.69206e+08 
12433.4 13062.3 -2.51524e-14 5.29323e-14 1.69131e+08 


12606.7 8829.8 -2.55326e-14 3.57933e-14 1.69208e+08 
16940.9 8899.56 -3.43118e-14 3.60718e-14 1.69096e+08 

12433.4 13062.3 -2.51524e-14 5.29323e-14 1.69131e+08 
16710.8 13167.8 -3.38065e-14 5.33553e-14 1.6902e+08 


8267.81 13027.9 -1.67233e-14 5.27943e-14 1.69206e+08 
12433.4 13062.3 -2.51524e-14 5.29323e-14 1.69131e+08 

8236.04 17303.9 -1.66341e-14 7.00915e-14 1.69094e+08 
12370.6 17327.9 -2.49862e-14 7.0183e-14 1.69019e+08 


12433.4 13062.3 -2.51524e-14 5.29323e-14 1.69131e+08 
16710.8 13167.8 -3.38065e-14 5.33553e-14 1.6902e+08 

12370.6 17327.9 -2.49862e-14 7.0183e-14 1.69019e+08 
16577.9 17416.8 -3.34861e-14 7.05349e-14 1.68911e+08 


17022.6 0 -3.45105e-14 0 1.69162e+08 
21277.9 0 -4.31366e-14 0 1.69021e+08 

17158.9 4507.05 -3.47783e-14 1.82715e-14 1.69141e+08 
21464.7 4510.78 -4.35046e-14 1.82853e-14 1.68997e+08 


21277.9 0 -4.31366e-14 0 1.69021e+08 
25533 0 -5.17611e-14 0 1.68849e+08 

21464.7 4510.78 -4.35046e-14 1.82853e-14 1.68997e+08 
25773.4 4513.97 -5.22365e-14 1.82967e-14 1.6882e+08 


