# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:21:45
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69358e+08 
4221.12 0 1.10227e-13 0 1.69342e+08 

2.61384e-13 4489.44 0 -2.34428e-13 1.69341e+08 
4110.7 4448.62 1.07333e-13 -2.32285e-13 1.69325e+08 


4221.12 0 1.10227e-13 0 1.69342e+08 
8442.12 0 2.20403e-13 0 1.69295e+08 

4110.7 4448.62 1.07333e-13 -2.32285e-13 1.69325e+08 
8401.61 4546.28 2.19317e-13 -2.37345e-13 1.69278e+08 


2.61384e-13 4489.44 0 -2.34428e-13 1.69341e+08 
4110.7 4448.62 1.07333e-13 -2.32285e-13 1.69325e+08 

5.22767e-13 8978.63 0 -4.68778e-13 1.69289e+08 
4084.24 8839.97 1.06597e-13 -4.61513e-13 1.69276e+08 


4110.7 4448.62 1.07333e-13 -2.32285e-13 1.69325e+08 
8401.61 4546.28 2.19317e-13 -2.37345e-13 1.69278e+08 

4084.24 8839.97 1.06597e-13 -4.61513e-13 1.69276e+08 
8221.37 8897.44 2.14528e-13 -4.64435e-13 1.69231e+08 


8442.12 0 2.20403e-13 0 1.69295e+08 
12662.9 0 3.30547e-13 0 1.69217e+08 

8401.61 4546.28 2.19317e-13 -2.37345e-13 1.69278e+08 
12745.8 4598.29 3.3266e-13 -2.39987e-13 1.69197e+08 


12662.9 0 3.30547e-13 0 1.69217e+08 
16883.8 0 4.40634e-13 0 1.69108e+08 

12745.8 4598.29 3.3266e-13 -2.39987e-13 1.69197e+08 
17019 4605.19 4.44096e-13 -2.40246e-13 1.69086e+08 


8401.61 4546.28 2.19317e-13 -2.37345e-13 1.69278e+08 
12745.8 4598.29 3.3266e-13 -2.39987e-13 1.69197e+08 

8221.37 8897.44 2.14528e-13 -4.64435e-13 1.69231e+08 
12503.9 9021.83 3.26216e-13 -4.70794e-13 1.69151e+08 


12745.8 4598.29 3.3266e-13 -2.39987e-13 1.69197e+08 
17019 4605.19 4.44096e-13 -2.40246e-13 1.69086e+08 

12503.9 9021.83 3.26216e-13 -4.70794e-13 1.69151e+08 
16803 9093.18 4.38279e-13 -4.74321e-13 1.6904e+08 


5.22767e-13 8978.63 0 -4.68778e-13 1.69289e+08 
4084.24 8839.97 1.06597e-13 -4.61513e-13 1.69276e+08 

7.8415e-13 13467.7 0 -7.02991e-13 1.69203e+08 
4116.62 13364.4 1.07367e-13 -6.97564e-13 1.6919e+08 


4084.24 8839.97 1.06597e-13 -4.61513e-13 1.69276e+08 
8221.37 8897.44 2.14528e-13 -4.64435e-13 1.69231e+08 

4116.62 13364.4 1.07367e-13 -6.97564e-13 1.6919e+08 
8200.26 13311.1 2.13832e-13 -6.94674e-13 1.69147e+08 


7.8415e-13 13467.7 0 -7.02991e-13 1.69203e+08 
4116.62 13364.4 1.07367e-13 -6.97564e-13 1.6919e+08 

1.04554e-12 17956.5 0 -9.36998e-13 1.69083e+08 
4130.34 17877.3 1.07619e-13 -9.32824e-13 1.69069e+08 


4116.62 13364.4 1.07367e-13 -6.97564e-13 1.6919e+08 
8200.26 13311.1 2.13832e-13 -6.94674e-13 1.69147e+08 

4130.34 17877.3 1.07619e-13 -9.32824e-13 1.69069e+08 
8168.97 17679.4 2.12817e-13 -9.22357e-13 1.69032e+08 


8221.37 8897.44 2.14528e-13 -4.64435e-13 1.69231e+08 
12503.9 9021.83 3.26216e-13 -4.70794e-13 1.69151e+08 

8200.26 13311.1 2.13832e-13 -6.94674e-13 1.69147e+08 
12332.1 13346.2 3.21525e-13 -6.96307e-13 1.69072e+08 


12503.9 9021.83 3.26216e-13 -4.70794e-13 1.69151e+08 
16803 9093.18 4.38279e-13 -4.74321e-13 1.6904e+08 

12332.1 13346.2 3.21525e-13 -6.96307e-13 1.69072e+08 
16574.8 13453.9 4.32043e-13 -7.01644e-13 1.68963e+08 


8200.26 13311.1 2.13832e-13 -6.94674e-13 1.69147e+08 
12332.1 13346.2 3.21525e-13 -6.96307e-13 1.69072e+08 

8168.97 17679.4 2.12817e-13 -9.22357e-13 1.69032e+08 
12270 17704 3.19608e-13 -9.23387e-13 1.68958e+08 


12332.1 13346.2 3.21525e-13 -6.96307e-13 1.69072e+08 
16574.8 13453.9 4.32043e-13 -7.01644e-13 1.68963e+08 

12270 17704 3.19608e-13 -9.23387e-13 1.68958e+08 
16443.4 17795.1 4.28218e-13 -9.27767e-13 1.68851e+08 


16883.8 0 4.40634e-13 0 1.69108e+08 
21104.5 0 5.50641e-13 0 1.68968e+08 

17019 4605.19 4.44096e-13 -2.40246e-13 1.69086e+08 
21289.9 4608.95 5.5539e-13 -2.40314e-13 1.68943e+08 


21104.5 0 5.50641e-13 0 1.68968e+08 
25325 0 6.60547e-13 0 1.68797e+08 

21289.9 4608.95 5.5539e-13 -2.40314e-13 1.68943e+08 
25563.6 4612.13 6.66659e-13 -2.40321e-13 1.68768e+08 


17019 4605.19 4.44096e-13 -2.40246e-13 1.69086e+08 
21289.9 4608.95 5.5539e-13 -2.40314e-13 1.68943e+08 

16803 9093.18 4.38279e-13 -4.74321e-13 1.6904e+08 
21125.3 9146.36 5.50869e-13 -4.76838e-13 1.68896e+08 


21289.9 4608.95 5.5539e-13 -2.40314e-13 1.68943e+08 
25563.6 4612.13 6.66659e-13 -2.40321e-13 1.68768e+08 

21125.3 9146.36 5.50869e-13 -4.76838e-13 1.68896e+08 
25491.3 9197.77 6.64487e-13 -4.792e-13 1.68717e+08 


25325 0 6.60547e-13 0 1.68797e+08 
29545.4 0 7.70336e-13 0 1.68594e+08 

25563.6 4612.13 6.66659e-13 -2.40321e-13 1.68768e+08 
29771.8 4604.36 7.76107e-13 -2.39733e-13 1.68565e+08 


29545.4 0 7.70336e-13 0 1.68594e+08 
33765.7 0 8.79986e-13 0 1.68361e+08 

29771.8 4604.36 7.76107e-13 -2.39733e-13 1.68565e+08 
33943.5 4593.7 8.84474e-13 -2.38969e-13 1.68332e+08 


25563.6 4612.13 6.66659e-13 -2.40321e-13 1.68768e+08 
29771.8 4604.36 7.76107e-13 -2.39733e-13 1.68565e+08 

25491.3 9197.77 6.64487e-13 -4.792e-13 1.68717e+08 
29791.3 9214.36 7.76273e-13 -4.7969e-13 1.68509e+08 


29771.8 4604.36 7.76107e-13 -2.39733e-13 1.68565e+08 
33943.5 4593.7 8.84474e-13 -2.38969e-13 1.68332e+08 

29791.3 9214.36 7.76273e-13 -4.7969e-13 1.68509e+08 
34036.9 9212.28 8.86509e-13 -4.79156e-13 1.68272e+08 


16803 9093.18 4.38279e-13 -4.74321e-13 1.6904e+08 
21125.3 9146.36 5.50869e-13 -4.76838e-13 1.68896e+08 

16574.8 13453.9 4.32043e-13 -7.01644e-13 1.68963e+08 
20901.5 13573.5 5.44664e-13 -7.07502e-13 1.68818e+08 


21125.3 9146.36 5.50869e-13 -4.76838e-13 1.68896e+08 
25491.3 9197.77 6.64487e-13 -4.792e-13 1.68717e+08 

20901.5 13573.5 5.44664e-13 -7.07502e-13 1.68818e+08 
25204.7 13640.9 6.56574e-13 -7.10547e-13 1.68643e+08 


16574.8 13453.9 4.32043e-13 -7.01644e-13 1.68963e+08 
20901.5 13573.5 5.44664e-13 -7.07502e-13 1.68818e+08 

16443.4 17795.1 4.28218e-13 -9.27767e-13 1.68851e+08 
20657.8 17885.7 5.37821e-13 -9.32008e-13 1.68711e+08 


20901.5 13573.5 5.44664e-13 -7.07502e-13 1.68818e+08 
25204.7 13640.9 6.56574e-13 -7.10547e-13 1.68643e+08 

20657.8 17885.7 5.37821e-13 -9.32008e-13 1.68711e+08 
25008.9 18045.2 6.50857e-13 -9.39698e-13 1.68533e+08 


25491.3 9197.77 6.64487e-13 -4.792e-13 1.68717e+08 
29791.3 9214.36 7.76273e-13 -4.7969e-13 1.68509e+08 

25204.7 13640.9 6.56574e-13 -7.10547e-13 1.68643e+08 
29520.6 13695.2 7.68696e-13 -7.12826e-13 1.68436e+08 


