# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:21: 3
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69521e+08 
4262.05 0 -2.19607e-14 0 1.69503e+08 

2.61384e-13 4408.47 0 4.54652e-14 1.69503e+08 
4150.53 4368.39 -2.13793e-14 4.50489e-14 1.69487e+08 


4262.05 0 -2.19607e-14 0 1.69503e+08 
8524.18 0 -4.39492e-14 0 1.69456e+08 

4150.53 4368.39 -2.13793e-14 4.50489e-14 1.69487e+08 
8483.24 4464.32 -4.37282e-14 4.603e-14 1.69439e+08 


2.61384e-13 4408.47 0 4.54652e-14 1.69503e+08 
4150.53 4368.39 -2.13793e-14 4.50489e-14 1.69487e+08 

5.22767e-13 8816.72 0 9.09123e-14 1.69452e+08 
4123.8 8680.54 -2.12331e-14 8.95083e-14 1.69438e+08 


4150.53 4368.39 -2.13793e-14 4.50489e-14 1.69487e+08 
8483.24 4464.32 -4.37282e-14 4.603e-14 1.69439e+08 

4123.8 8680.54 -2.12331e-14 8.95083e-14 1.69438e+08 
8301.21 8736.99 -4.27672e-14 9.00791e-14 1.69393e+08 


8524.18 0 -4.39492e-14 0 1.69456e+08 
12786 0 -6.59193e-14 0 1.69378e+08 

8483.24 4464.32 -4.37282e-14 4.603e-14 1.69439e+08 
12869.7 4515.4 -6.63391e-14 4.65476e-14 1.69358e+08 


12786 0 -6.59193e-14 0 1.69378e+08 
17047.9 0 -8.78812e-14 0 1.69268e+08 

12869.7 4515.4 -6.63391e-14 4.65476e-14 1.69358e+08 
17184.4 4522.19 -8.85685e-14 4.6605e-14 1.69246e+08 


8483.24 4464.32 -4.37282e-14 4.603e-14 1.69439e+08 
12869.7 4515.4 -6.63391e-14 4.65476e-14 1.69358e+08 

8301.21 8736.99 -4.27672e-14 9.00791e-14 1.69393e+08 
12625.4 8859.2 -6.50451e-14 9.13164e-14 1.69312e+08 


12869.7 4515.4 -6.63391e-14 4.65476e-14 1.69358e+08 
17184.4 4522.19 -8.85685e-14 4.6605e-14 1.69246e+08 

12625.4 8859.2 -6.50451e-14 9.13164e-14 1.69312e+08 
16966.2 8929.31 -8.73982e-14 9.2011e-14 1.692e+08 


5.22767e-13 8816.72 0 9.09123e-14 1.69452e+08 
4123.8 8680.54 -2.12331e-14 8.95083e-14 1.69438e+08 

7.8415e-13 13224.9 0 1.36326e-13 1.69368e+08 
4156.48 13123.4 -2.13842e-14 1.35277e-13 1.69354e+08 


4123.8 8680.54 -2.12331e-14 8.95083e-14 1.69438e+08 
8301.21 8736.99 -4.27672e-14 9.00791e-14 1.69393e+08 

4156.48 13123.4 -2.13842e-14 1.35277e-13 1.69354e+08 
8279.84 13071.2 -4.26232e-14 1.34722e-13 1.6931e+08 


7.8415e-13 13224.9 0 1.36326e-13 1.69368e+08 
4156.48 13123.4 -2.13842e-14 1.35277e-13 1.69354e+08 

1.04554e-12 17632.9 0 1.81693e-13 1.69249e+08 
