# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:38: 4
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69379e+08 
4249.77 0 1.89356e-14 0 1.69362e+08 

2.61384e-13 4408.59 0 -3.92535e-14 1.69362e+08 
4138.88 4368.39 1.84449e-14 -3.88921e-14 1.69346e+08 


4249.77 0 1.89356e-14 0 1.69362e+08 
8496.71 0 3.78225e-14 0 1.69315e+08 

4138.88 4368.39 1.84449e-14 -3.88921e-14 1.69346e+08 
8456.12 4464.08 3.76445e-14 -3.97314e-14 1.69299e+08 


2.61384e-13 4408.59 0 -3.92535e-14 1.69362e+08 
4138.88 4368.39 1.84449e-14 -3.88921e-14 1.69346e+08 

5.22767e-13 8816.99 0 -7.8506e-14 1.69311e+08 
4112.01 8681.08 1.83235e-14 -7.7284e-14 1.69298e+08 


4138.88 4368.39 1.84449e-14 -3.88921e-14 1.69346e+08 
8456.12 4464.08 3.76445e-14 -3.97314e-14 1.69299e+08 

4112.01 8681.08 1.83235e-14 -7.7284e-14 1.69298e+08 
8274.77 8737.46 3.68398e-14 -7.77586e-14 1.69252e+08 


8496.71 0 3.78225e-14 0 1.69315e+08 
12744.5 0 5.67101e-14 0 1.69237e+08 

8456.12 4464.08 3.76445e-14 -3.97314e-14 1.69299e+08 
12827.8 4515.2 5.70801e-14 -4.01599e-14 1.69217e+08 


12744.5 0 5.67101e-14 0 1.69237e+08 
16992.4 0 7.55769e-14 0 1.69127e+08 

12827.8 4515.2 5.70801e-14 -4.01599e-14 1.69217e+08 
17128.4 4522.06 7.61814e-14 -4.01839e-14 1.69106e+08 


8456.12 4464.08 3.76445e-14 -3.97314e-14 1.69299e+08 
12827.8 4515.2 5.70801e-14 -4.01599e-14 1.69217e+08 

8274.77 8737.46 3.68398e-14 -7.77586e-14 1.69252e+08 
12584.4 8859.3 5.60011e-14 -7.87972e-14 1.69172e+08 


12827.8 4515.2 5.70801e-14 -4.01599e-14 1.69217e+08 
17128.4 4522.06 7.61814e-14 -4.01839e-14 1.69106e+08 

12584.4 8859.3 5.60011e-14 -7.87972e-14 1.69172e+08 
16910.9 8929.23 7.52183e-14 -7.93502e-14 1.69061e+08 


5.22767e-13 8816.99 0 -7.8506e-14 1.69311e+08 
4112.01 8681.08 1.83235e-14 -7.7284e-14 1.69298e+08 

7.8415e-13 13225.3 0 -1.1776e-13 1.69227e+08 
4144.44 13123.9 1.84675e-14 -1.16842e-13 1.69214e+08 


4112.01 8681.08 1.83235e-14 -7.7284e-14 1.69298e+08 
8274.77 8737.46 3.68398e-14 -7.77586e-14 1.69252e+08 

4144.44 13123.9 1.84675e-14 -1.16842e-13 1.69214e+08 
8253.25 13071.4 3.67438e-14 -1.16336e-13 1.69171e+08 


7.8415e-13 13225.3 0 -1.1776e-13 1.69227e+08 
4144.44 13123.9 1.84675e-14 -1.16842e-13 1.69214e+08 

1.04554e-12 17633.6 0 -1.57015e-13 1.6911e+08 
4158.08 17555.7 1.85282e-14 -1.56304e-13 1.69096e+08 


4144.44 13123.9 1.84675e-14 -1.16842e-13 1.69214e+08 
8253.25 13071.4 3.67438e-14 -1.16336e-13 1.69171e+08 

4158.08 17555.7 1.85282e-14 -1.56304e-13 1.69096e+08 
8221.49 17361.9 3.66032e-14 -1.54519e-13 1.69058e+08 


8274.77 8737.46 3.68398e-14 -7.77586e-14 1.69252e+08 
12584.4 8859.3 5.60011e-14 -7.87972e-14 1.69172e+08 

8253.25 13071.4 3.67438e-14 -1.16336e-13 1.69171e+08 
12411.4 13106 5.52356e-14 -1.16572e-13 1.69095e+08 


12584.4 8859.3 5.60011e-14 -7.87972e-14 1.69172e+08 
16910.9 8929.23 7.52183e-14 -7.93502e-14 1.69061e+08 

12411.4 13106 5.52356e-14 -1.16572e-13 1.69095e+08 
16681.1 13211.8 7.42019e-14 -1.17412e-13 1.68985e+08 


8253.25 13071.4 3.67438e-14 -1.16336e-13 1.69171e+08 
12411.4 13106 5.52356e-14 -1.16572e-13 1.69095e+08 

8221.49 17361.9 3.66032e-14 -1.54519e-13 1.69058e+08 
12348.7 17385.9 5.49592e-14 -1.54643e-13 1.68984e+08 


12411.4 13106 5.52356e-14 -1.16572e-13 1.69095e+08 
16681.1 13211.8 7.42019e-14 -1.17412e-13 1.68985e+08 

12348.7 17385.9 5.49592e-14 -1.54643e-13 1.68984e+08 
16548.4 17475 7.36156e-14 -1.55308e-13 1.68876e+08 


16992.4 0 7.55769e-14 0 1.69127e+08 
21240.2 0 9.44151e-14 0 1.68986e+08 

17128.4 4522.06 7.61814e-14 -4.01839e-14 1.69106e+08 
21426.7 4525.79 9.52426e-14 -4.01703e-14 1.68962e+08 


21240.2 0 9.44151e-14 0 1.68986e+08 
25487.8 0 1.13217e-13 0 1.68814e+08 

21426.7 4525.79 9.52426e-14 -4.01703e-14 1.68962e+08 
25727.8 4528.98 1.14278e-13 -4.01411e-14 1.68785e+08 


17128.4 4522.06 7.61814e-14 -4.01839e-14 1.69106e+08 
21426.7 4525.79 9.52426e-14 -4.01703e-14 1.68962e+08 

16910.9 8929.23 7.52183e-14 -7.93502e-14 1.69061e+08 
21261 8981.46 9.45116e-14 -7.97221e-14 1.68916e+08 


21426.7 4525.79 9.52426e-14 -4.01703e-14 1.68962e+08 
25727.8 4528.98 1.14278e-13 -4.01411e-14 1.68785e+08 

21261 8981.46 9.45116e-14 -7.97221e-14 1.68916e+08 
25654.7 9031.84 1.13959e-13 -8.00554e-14 1.68736e+08 


25487.8 0 1.13217e-13 0 1.68814e+08 
29735.4 0 1.31977e-13 0 1.6861e+08 

