# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:30: 4
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69431e+08 
4253.69 0 -5.12915e-15 0 1.69414e+08 

2.61384e-13 4405.56 0 1.06625e-14 1.69414e+08 
4142.51 4365.46 -4.9925e-15 1.05623e-14 1.69398e+08 


4253.69 0 -5.12915e-15 0 1.69414e+08 
8506.33 0 -1.02842e-14 0 1.69367e+08 

4142.51 4365.46 -4.9925e-15 1.05623e-14 1.69398e+08 
8465.56 4461.24 -1.0234e-14 1.07858e-14 1.6935e+08 


2.61384e-13 4405.56 0 1.06625e-14 1.69414e+08 
4142.51 4365.46 -4.9925e-15 1.05623e-14 1.69398e+08 

5.22767e-13 8810.9 0 2.1327e-14 1.69364e+08 
4115.76 8674.93 -4.9642e-15 2.09971e-14 1.69349e+08 


4142.51 4365.46 -4.9925e-15 1.05623e-14 1.69398e+08 
8465.56 4461.24 -1.0234e-14 1.07858e-14 1.6935e+08 

4115.76 8674.93 -4.9642e-15 2.09971e-14 1.69349e+08 
8283.96 8731.32 -1.0017e-14 2.11221e-14 1.69304e+08 


8506.33 0 -1.02842e-14 0 1.69367e+08 
12759.1 0 -1.54222e-14 0 1.69289e+08 

8465.56 4461.24 -1.0234e-14 1.07858e-14 1.6935e+08 
12842.6 4512.32 -1.55256e-14 1.08997e-14 1.69269e+08 


12759.1 0 -1.54222e-14 0 1.69289e+08 
17012 0 -2.05516e-14 0 1.69179e+08 

12842.6 4512.32 -1.55256e-14 1.08997e-14 1.69269e+08 
17148.2 4519.14 -2.07186e-14 1.0903e-14 1.69157e+08 


8465.56 4461.24 -1.0234e-14 1.07858e-14 1.6935e+08 
12842.6 4512.32 -1.55256e-14 1.08997e-14 1.69269e+08 

8283.96 8731.32 -1.0017e-14 2.11221e-14 1.69304e+08 
12598.8 8853.33 -1.52358e-14 2.13944e-14 1.69224e+08 


12842.6 4512.32 -1.55256e-14 1.08997e-14 1.69269e+08 
17148.2 4519.14 -2.07186e-14 1.0903e-14 1.69157e+08 

12598.8 8853.33 -1.52358e-14 2.13944e-14 1.69224e+08 
16930.4 8923.36 -2.04638e-14 2.15346e-14 1.69112e+08 


5.22767e-13 8810.9 0 2.1327e-14 1.69364e+08 
4115.76 8674.93 -4.9642e-15 2.09971e-14 1.69349e+08 

7.8415e-13 13216.1 0 3.1996e-14 1.69279e+08 
4148.32 13114.8 -5.00793e-15 3.17452e-14 1.69265e+08 


4115.76 8674.93 -4.9642e-15 2.09971e-14 1.69349e+08 
8283.96 8731.32 -1.0017e-14 2.11221e-14 1.69304e+08 

4148.32 13114.8 -5.00793e-15 3.17452e-14 1.69265e+08 
8262.57 13062.5 -9.9991e-15 3.16011e-14 1.69222e+08 


7.8415e-13 13216.1 0 3.1996e-14 1.69279e+08 
4148.32 13114.8 -5.00793e-15 3.17452e-14 1.69265e+08 

1.04554e-12 17621.3 0 4.26734e-14 1.69161e+08 
4162.07 17543.6 -5.03008e-15 4.24756e-14 1.69147e+08 


4148.32 13114.8 -5.00793e-15 3.17452e-14 1.69265e+08 
8262.57 13062.5 -9.9991e-15 3.16011e-14 1.69222e+08 

4162.07 17543.6 -5.03008e-15 4.24756e-14 1.69147e+08 
8230.92 17349.6 -9.97054e-15 4.19905e-14 1.69109e+08 


8283.96 8731.32 -1.0017e-14 2.11221e-14 1.69304e+08 
12598.8 8853.33 -1.52358e-14 2.13944e-14 1.69224e+08 

8262.57 13062.5 -9.9991e-15 3.16011e-14 1.69222e+08 
12425.7 13097 -1.50349e-14 3.16586e-14 1.69146e+08 


12598.8 8853.33 -1.52358e-14 2.13944e-14 1.69224e+08 
16930.4 8923.36 -2.04638e-14 2.15346e-14 1.69112e+08 

12425.7 13097 -1.50349e-14 3.16586e-14 1.69146e+08 
16700.5 13202.8 -2.01986e-14 3.18747e-14 1.69036e+08 


8262.57 13062.5 -9.9991e-15 3.16011e-14 1.69222e+08 
12425.7 13097 -1.50349e-14 3.16586e-14 1.69146e+08 

8230.92 17349.6 -9.97054e-15 4.19905e-14 1.69109e+08 
12363 17373.8 -1.49721e-14 4.20112e-14 1.69034e+08 


12425.7 13097 -1.50349e-14 3.16586e-14 1.69146e+08 
16700.5 13202.8 -2.01986e-14 3.18747e-14 1.69036e+08 

12363 17373.8 -1.49721e-14 4.20112e-14 1.69034e+08 
16567.8 17463.1 -2.00569e-14 4.21734e-14 1.68926e+08 


17012 0 -2.05516e-14 0 1.69179e+08 
21264.6 0 -2.56693e-14 0 1.69038e+08 

17148.2 4519.14 -2.07186e-14 1.0903e-14 1.69157e+08 
21451.4 4522.89 -2.58972e-14 1.08942e-14 1.69013e+08 


21264.6 0 -2.56693e-14 0 1.69038e+08 
25517.1 0 -3.0773e-14 0 1.68865e+08 

