# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:32:19
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.6943e+08 
4258.47 0 -1.52135e-14 0 1.69413e+08 

2.61384e-13 4393.07 0 3.1423e-14 1.69413e+08 
4147.21 4353.07 -1.481e-14 3.11347e-14 1.69397e+08 


4258.47 0 -1.52135e-14 0 1.69413e+08 
8515.45 0 -3.04496e-14 0 1.69366e+08 

4147.21 4353.07 -1.481e-14 3.11347e-14 1.69397e+08 
8474.66 4448.54 -3.02956e-14 3.18122e-14 1.6935e+08 


2.61384e-13 4393.07 0 3.1423e-14 1.69413e+08 
4147.21 4353.07 -1.481e-14 3.11347e-14 1.69397e+08 

5.22767e-13 8785.94 0 6.28324e-14 1.69363e+08 
4120.39 8650.39 -1.47082e-14 6.18646e-14 1.69349e+08 


4147.21 4353.07 -1.481e-14 3.11347e-14 1.69397e+08 
8474.66 4448.54 -3.02956e-14 3.18122e-14 1.6935e+08 

4120.39 8650.39 -1.47082e-14 6.18646e-14 1.69349e+08 
8292.87 8706.61 -2.9628e-14 6.22604e-14 1.69303e+08 


8515.45 0 -3.04496e-14 0 1.69366e+08 
12772.8 0 -4.56729e-14 0 1.69288e+08 

8474.66 4448.54 -3.02956e-14 3.18122e-14 1.6935e+08 
12856.3 4499.48 -4.59628e-14 3.21719e-14 1.69268e+08 


12772.8 0 -4.56729e-14 0 1.69288e+08 
17030.1 0 -6.08918e-14 0 1.69178e+08 

12856.3 4499.48 -4.59628e-14 3.21719e-14 1.69268e+08 
17166.5 4506.29 -6.13668e-14 3.22144e-14 1.69156e+08 


8474.66 4448.54 -3.02956e-14 3.18122e-14 1.6935e+08 
12856.3 4499.48 -4.59628e-14 3.21719e-14 1.69268e+08 

8292.87 8706.61 -2.9628e-14 6.22604e-14 1.69303e+08 
12612.3 8828.21 -4.50634e-14 6.31162e-14 1.69223e+08 


12856.3 4499.48 -4.59628e-14 3.21719e-14 1.69268e+08 
17166.5 4506.29 -6.13668e-14 3.22144e-14 1.69156e+08 

12612.3 8828.21 -4.50634e-14 6.31162e-14 1.69223e+08 
16948.5 8898.01 -6.05521e-14 6.35997e-14 1.69111e+08 


5.22767e-13 8785.94 0 6.28324e-14 1.69363e+08 
4120.39 8650.39 -1.47082e-14 6.18646e-14 1.69349e+08 

7.8415e-13 13178.7 0 9.42163e-14 1.69279e+08 
4152.96 13077.7 -1.48116e-14 9.34922e-14 1.69265e+08 


4120.39 8650.39 -1.47082e-14 6.18646e-14 1.69349e+08 
8292.87 8706.61 -2.9628e-14 6.22604e-14 1.69303e+08 

4152.96 13077.7 -1.48116e-14 9.34922e-14 1.69265e+08 
8271.4 13025.5 -2.95255e-14 9.31105e-14 1.69222e+08 


7.8415e-13 13178.7 0 9.42163e-14 1.69279e+08 
4152.96 13077.7 -1.48116e-14 9.34922e-14 1.69265e+08 

1.04554e-12 17571.5 0 1.25564e-13 1.69161e+08 
4166.68 17493.9 -1.48416e-14 1.25006e-13 1.69147e+08 


