# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:24:15
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69384e+08 
4232.7 0 6.62036e-14 0 1.69367e+08 

2.61384e-13 4452.73 0 -1.39257e-13 1.69366e+08 
4122.05 4412.21 6.44712e-14 -1.3798e-13 1.69351e+08 


4232.7 0 6.62036e-14 0 1.69367e+08 
8464.61 0 1.32349e-13 0 1.6932e+08 

4122.05 4412.21 6.44712e-14 -1.3798e-13 1.69351e+08 
8424.02 4509.02 1.31706e-13 -1.40973e-13 1.69304e+08 


2.61384e-13 4452.73 0 -1.39257e-13 1.69366e+08 
4122.05 4412.21 6.44712e-14 -1.3798e-13 1.69351e+08 

5.22767e-13 8905.24 0 -2.78484e-13 1.69315e+08 
4095.44 8767.78 6.40381e-14 -2.74162e-13 1.69302e+08 


4122.05 4412.21 6.44712e-14 -1.3798e-13 1.69351e+08 
8424.02 4509.02 1.31706e-13 -1.40973e-13 1.69304e+08 

4095.44 8767.78 6.40381e-14 -2.74162e-13 1.69302e+08 
8243.3 8824.75 1.28853e-13 -2.75877e-13 1.69257e+08 


8464.61 0 1.32349e-13 0 1.6932e+08 
12696.6 0 1.98474e-13 0 1.69242e+08 

8424.02 4509.02 1.31706e-13 -1.40973e-13 1.69304e+08 
12779.6 4560.61 1.99754e-13 -1.42524e-13 1.69223e+08 


12696.6 0 1.98474e-13 0 1.69242e+08 
16928.6 0 2.6455e-13 0 1.69133e+08 

12779.6 4560.61 1.99754e-13 -1.42524e-13 1.69223e+08 
17064.2 4567.46 2.66643e-13 -1.42652e-13 1.69111e+08 


8424.02 4509.02 1.31706e-13 -1.40973e-13 1.69304e+08 
12779.6 4560.61 1.99754e-13 -1.42524e-13 1.69223e+08 

8243.3 8824.75 1.28853e-13 -2.75877e-13 1.69257e+08 
12537.1 8948.04 1.95919e-13 -2.79617e-13 1.69177e+08 


12779.6 4560.61 1.99754e-13 -1.42524e-13 1.69223e+08 
17064.2 4567.46 2.66643e-13 -1.42652e-13 1.69111e+08 

12537.1 8948.04 1.95919e-13 -2.79617e-13 1.69177e+08 
16847.5 9018.75 2.63197e-13 -2.8166e-13 1.69066e+08 


5.22767e-13 8905.24 0 -2.78484e-13 1.69315e+08 
4095.44 8767.78 6.40381e-14 -2.74162e-13 1.69302e+08 

7.8415e-13 13357.6 0 -4.17664e-13 1.6923e+08 
4127.86 13255.2 6.45177e-14 -4.14428e-13 1.69217e+08 


4095.44 8767.78 6.40381e-14 -2.74162e-13 1.69302e+08 
8243.3 8824.75 1.28853e-13 -2.75877e-13 1.69257e+08 

4127.86 13255.2 6.45177e-14 -4.14428e-13 1.69217e+08 
8222.04 13202.3 1.28468e-13 -4.1268e-13 1.69174e+08 


7.8415e-13 13357.6 0 -4.17664e-13 1.6923e+08 
4127.86 13255.2 6.45177e-14 -4.14428e-13 1.69217e+08 

1.04554e-12 17809.9 0 -5.56772e-13 1.69111e+08 
4141.55 17731.4 6.4694e-14 -5.54276e-13 1.69097e+08 


4127.86 13255.2 6.45177e-14 -4.14428e-13 1.69217e+08 
8222.04 13202.3 1.28468e-13 -4.1268e-13 1.69174e+08 

4141.55 17731.4 6.4694e-14 -5.54276e-13 1.69097e+08 
8190.56 17535.2 1.27906e-13 -5.48014e-13 1.6906e+08 


8243.3 8824.75 1.28853e-13 -2.75877e-13 1.69257e+08 
12537.1 8948.04 1.95919e-13 -2.79617e-13 1.69177e+08 

8222.04 13202.3 1.28468e-13 -4.1268e-13 1.69174e+08 
12364.8 13237.1 1.93155e-13 -4.13599e-13 1.69099e+08 


12537.1 8948.04 1.95919e-13 -2.79617e-13 1.69177e+08 
16847.5 9018.75 2.63197e-13 -2.8166e-13 1.69066e+08 

12364.8 13237.1 1.93155e-13 -4.13599e-13 1.69099e+08 
16618.7 13344 2.59525e-13 -4.16695e-13 1.68989e+08 


8222.04 13202.3 1.28468e-13 -4.1268e-13 1.69174e+08 
12364.8 13237.1 1.93155e-13 -4.13599e-13 1.69099e+08 

8190.56 17535.2 1.27906e-13 -5.48014e-13 1.6906e+08 
12302.4 17559.6 1.92076e-13 -5.48559e-13 1.68986e+08 


12364.8 13237.1 1.93155e-13 -4.13599e-13 1.69099e+08 
16618.7 13344 2.59525e-13 -4.16695e-13 1.68989e+08 

12302.4 17559.6 1.92076e-13 -5.48559e-13 1.68986e+08 
16486.7 17649.7 2.57325e-13 -5.51065e-13 1.68878e+08 


16928.6 0 2.6455e-13 0 1.69133e+08 
21160.5 0 3.30557e-13 0 1.68993e+08 

17064.2 4567.46 2.66643e-13 -1.42652e-13 1.69111e+08 
21346.4 4571.19 3.33426e-13 -1.42657e-13 1.68968e+08 


21160.5 0 3.30557e-13 0 1.68993e+08 
25392.3 0 3.96479e-13 0 1.68821e+08 

21346.4 4571.19 3.33426e-13 -1.42657e-13 1.68968e+08 
25631.5 4574.35 4.00166e-13 -1.4262e-13 1.68792e+08 


17064.2 4567.46 2.66643e-13 -1.42652e-13 1.69111e+08 
21346.4 4571.19 3.33426e-13 -1.42657e-13 1.68968e+08 

16847.5 9018.75 2.63197e-13 -2.8166e-13 1.69066e+08 
21181.3 9071.47 3.30771e-13 -2.83087e-13 1.68921e+08 


21346.4 4571.19 3.33426e-13 -1.42657e-13 1.68968e+08 
25631.5 4574.35 4.00166e-13 -1.4262e-13 1.68792e+08 

21181.3 9071.47 3.30771e-13 -2.83087e-13 1.68921e+08 
25558.8 9122.41 3.98934e-13 -2.84403e-13 1.68742e+08 


25392.3 0 3.96479e-13 0 1.68821e+08 
29624 0 4.623e-13 0 1.68618e+08 

25631.5 4574.35 4.00166e-13 -1.4262e-13 1.68792e+08 
29850.9 4566.64 4.65786e-13 -1.42223e-13 1.68588e+08 


29624 0 4.623e-13 0 1.68618e+08 
33855.6 0 5.28003e-13 0 1.68384e+08 

29850.9 4566.64 4.65786e-13 -1.42223e-13 1.68588e+08 
34033.8 4556.05 5.30722e-13 -1.41714e-13 1.68356e+08 


25631.5 4574.35 4.00166e-13 -1.4262e-13 1.68792e+08 
29850.9 4566.64 4.65786e-13 -1.42223e-13 1.68588e+08 

25558.8 9122.41 3.98934e-13 -2.84403e-13 1.68742e+08 
29870.3 9138.83 4.65967e-13 -2.84595e-13 1.68534e+08 


29850.9 4566.64 4.65786e-13 -1.42223e-13 1.68588e+08 
34033.8 4556.05 5.30722e-13 -1.41714e-13 1.68356e+08 

29870.3 9138.83 4.65967e-13 -2.84595e-13 1.68534e+08 
34127.3 9136.73 5.32035e-13 -2.84165e-13 1.68296e+08 


16847.5 9018.75 2.63197e-13 -2.8166e-13 1.69066e+08 
21181.3 9071.47 3.30771e-13 -2.83087e-13 1.68921e+08 

16618.7 13344 2.59525e-13 -4.16695e-13 1.68989e+08 
20956.8 13462.5 3.27138e-13 -4.20074e-13 1.68844e+08 


21181.3 9071.47 3.30771e-13 -2.83087e-13 1.68921e+08 
25558.8 9122.41 3.98934e-13 -2.84403e-13 1.68742e+08 

20956.8 13462.5 3.27138e-13 -4.20074e-13 1.68844e+08 
25271.3 13529.3 3.943e-13 -4.21761e-13 1.68669e+08 


16618.7 13344 2.59525e-13 -4.16695e-13 1.68989e+08 
20956.8 13462.5 3.27138e-13 -4.20074e-13 1.68844e+08 

16486.7 17649.7 2.57325e-13 -5.51065e-13 1.68878e+08 
20712.2 17739.6 3.23154e-13 -5.53459e-13 1.68739e+08 


20956.8 13462.5 3.27138e-13 -4.20074e-13 1.68844e+08 
25271.3 13529.3 3.943e-13 -4.21761e-13 1.68669e+08 

20712.2 17739.6 3.23154e-13 -5.53459e-13 1.68739e+08 
25074.7 17897.7 3.91019e-13 -5.57865e-13 1.6856e+08 


25558.8 9122.41 3.98934e-13 -2.84403e-13 1.68742e+08 
29870.3 9138.83 4.65967e-13 -2.84595e-13 1.68534e+08 

25271.3 13529.3 3.943e-13 -4.21761e-13 1.68669e+08 
29598.6 13583.1 4.61557e-13 -4.22967e-13 1.68461e+08 


29870.3 9138.83 4.65967e-13 -2.84595e-13 1.68534e+08 
34127.3 9136.73 5.32035e-13 -2.84165e-13 1.68296e+08 

29598.6 13583.1 4.61557e-13 -4.22967e-13 1.68461e+08 
33937.6 13628.4 5.28873e-13 -4.23828e-13 1.6822e+08 


25271.3 13529.3 3.943e-13 -4.21761e-13 1.68669e+08 
29598.6 13583.1 4.61557e-13 -4.22967e-13 1.68461e+08 

25074.7 17897.7 3.91019e-13 -5.57865e-13 1.6856e+08 
29357.9 17962.5 4.57559e-13 -5.59269e-13 1.68355e+08 


