# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:37:33
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69369e+08 
4245.99 0 3.08477e-14 0 1.69352e+08 

2.61384e-13 4416.38 0 -6.41363e-14 1.69352e+08 
4135.18 4376.11 3.00433e-14 -6.3548e-14 1.69336e+08 


4245.99 0 3.08477e-14 0 1.69352e+08 
8489.37 0 6.16404e-14 0 1.69306e+08 

4135.18 4376.11 3.00433e-14 -6.3548e-14 1.69336e+08 
8448.8 4471.99 6.13424e-14 -6.49272e-14 1.69289e+08 


2.61384e-13 4416.38 0 -6.41363e-14 1.69352e+08 
4135.18 4376.11 3.00433e-14 -6.3548e-14 1.69336e+08 

5.22767e-13 8832.55 0 -1.28258e-13 1.69301e+08 
4108.35 8696.38 2.98384e-14 -1.26269e-13 1.69288e+08 


4135.18 4376.11 3.00433e-14 -6.3548e-14 1.69336e+08 
8448.8 4471.99 6.13424e-14 -6.49272e-14 1.69289e+08 

4108.35 8696.38 2.98384e-14 -1.26269e-13 1.69288e+08 
8267.61 8752.87 6.00127e-14 -1.27061e-13 1.69242e+08 


8489.37 0 6.16404e-14 0 1.69306e+08 
12733.5 0 9.24351e-14 0 1.69227e+08 

8448.8 4471.99 6.13424e-14 -6.49272e-14 1.69289e+08 
12816.8 4523.2 9.30293e-14 -6.56434e-14 1.69208e+08 


12733.5 0 9.24351e-14 0 1.69227e+08 
16977.7 0 1.23209e-13 0 1.69118e+08 

12816.8 4523.2 9.30293e-14 -6.56434e-14 1.69208e+08 
17113.7 4530.06 1.24182e-13 -6.5705e-14 1.69096e+08 


8448.8 4471.99 6.13424e-14 -6.49272e-14 1.69289e+08 
12816.8 4523.2 9.30293e-14 -6.56434e-14 1.69208e+08 

8267.61 8752.87 6.00127e-14 -1.27061e-13 1.69242e+08 
12573.5 8874.95 9.12418e-14 -1.28786e-13 1.69163e+08 


12816.8 4523.2 9.30293e-14 -6.56434e-14 1.69208e+08 
17113.7 4530.06 1.24182e-13 -6.5705e-14 1.69096e+08 

12573.5 8874.95 9.12418e-14 -1.28786e-13 1.69163e+08 
16896.4 8945.02 1.22573e-13 -1.29731e-13 1.69051e+08 


5.22767e-13 8832.55 0 -1.28258e-13 1.69301e+08 
4108.35 8696.38 2.98384e-14 -1.26269e-13 1.69288e+08 

7.8415e-13 13248.6 0 -1.92356e-13 1.69217e+08 
4140.77 13147 3.00589e-14 -1.90866e-13 1.69204e+08 


4108.35 8696.38 2.98384e-14 -1.26269e-13 1.69288e+08 
8267.61 8752.87 6.00127e-14 -1.27061e-13 1.69242e+08 

4140.77 13147 3.00589e-14 -1.90866e-13 1.69204e+08 
8246.13 13094.5 5.98285e-14 -1.90064e-13 1.69161e+08 


7.8415e-13 13248.6 0 -1.92356e-13 1.69217e+08 
4140.77 13147 3.00589e-14 -1.90866e-13 1.69204e+08 

1.04554e-12 17664.7 0 -2.56417e-13 1.691e+08 
4154.41 17586.6 3.01375e-14 -2.55268e-13 1.69086e+08 


4140.77 13147 3.00589e-14 -1.90866e-13 1.69204e+08 
8246.13 13094.5 5.98285e-14 -1.90064e-13 1.69161e+08 

4154.41 17586.6 3.01375e-14 -2.55268e-13 1.69086e+08 
8214.43 17392.5 5.95607e-14 -2.52391e-13 1.69048e+08 


8267.61 8752.87 6.00127e-14 -1.27061e-13 1.69242e+08 
12573.5 8874.95 9.12418e-14 -1.28786e-13 1.69163e+08 

8246.13 13094.5 5.98285e-14 -1.90064e-13 1.69161e+08 
12400.8 13129.1 8.99503e-14 -1.90493e-13 1.69085e+08 


12573.5 8874.95 9.12418e-14 -1.28786e-13 1.69163e+08 
