# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:23: 0
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69469e+08 
4256.65 0 -1.10041e-14 0 1.69451e+08 

2.61384e-13 4407.82 0 2.28275e-14 1.69451e+08 
4145.33 4367.73 -1.07129e-14 2.26163e-14 1.69435e+08 


4256.65 0 -1.10041e-14 0 1.69451e+08 
8512.87 0 -2.20334e-14 0 1.69404e+08 

4145.33 4367.73 -1.07129e-14 2.26163e-14 1.69435e+08 
8472.02 4463.61 -2.1925e-14 2.31025e-14 1.69387e+08 


2.61384e-13 4407.82 0 2.28275e-14 1.69451e+08 
4145.33 4367.73 -1.07129e-14 2.26163e-14 1.69435e+08 

5.22767e-13 8815.43 0 4.56529e-14 1.69401e+08 
4118.6 8679.32 -1.06453e-14 4.49463e-14 1.69386e+08 


4145.33 4367.73 -1.07129e-14 2.26163e-14 1.69435e+08 
8472.02 4463.61 -2.1925e-14 2.31025e-14 1.69387e+08 

4118.6 8679.32 -1.06453e-14 4.49463e-14 1.69386e+08 
8290.26 8735.76 -2.14522e-14 4.52234e-14 1.69341e+08 


8512.87 0 -2.20334e-14 0 1.69404e+08 
12769 0 -3.30435e-14 0 1.69326e+08 

8472.02 4463.61 -2.1925e-14 2.31025e-14 1.69387e+08 
12852.5 4514.7 -3.32593e-14 2.3354e-14 1.69306e+08 


12769 0 -3.30435e-14 0 1.69326e+08 
17025.2 0 -4.40422e-14 0 1.69216e+08 

12852.5 4514.7 -3.32593e-14 2.3354e-14 1.69306e+08 
17161.5 4521.52 -4.43933e-14 2.33714e-14 1.69194e+08 


8472.02 4463.61 -2.1925e-14 2.31025e-14 1.69387e+08 
12852.5 4514.7 -3.32593e-14 2.3354e-14 1.69306e+08 

8290.26 8735.76 -2.14522e-14 4.52234e-14 1.69341e+08 
12608.6 8857.9 -3.26252e-14 4.58264e-14 1.69261e+08 


12852.5 4514.7 -3.32593e-14 2.3354e-14 1.69306e+08 
17161.5 4521.52 -4.43933e-14 2.33714e-14 1.69194e+08 

12608.6 8857.9 -3.26252e-14 4.58264e-14 1.69261e+08 
16943.6 8928 -4.38275e-14 4.61509e-14 1.69149e+08 


5.22767e-13 8815.43 0 4.56529e-14 1.69401e+08 
4118.6 8679.32 -1.06453e-14 4.49463e-14 1.69386e+08 

7.8415e-13 13222.9 0 6.84751e-14 1.69316e+08 
4151.22 13121.5 -1.07298e-14 6.7943e-14 1.69302e+08 


4118.6 8679.32 -1.06453e-14 4.49463e-14 1.69386e+08 
8290.26 8735.76 -2.14522e-14 4.52234e-14 1.69341e+08 

4151.22 13121.5 -1.07298e-14 6.7943e-14 1.69302e+08 
8268.9 13069.3 -2.13966e-14 6.76497e-14 1.69259e+08 


7.8415e-13 13222.9 0 6.84751e-14 1.69316e+08 
4151.22 13121.5 -1.07298e-14 6.7943e-14 1.69302e+08 

1.04554e-12 17630.3 0 9.12944e-14 1.69198e+08 
4165 17552.6 -1.07649e-14 9.08803e-14 1.69183e+08 


4151.22 13121.5 -1.07298e-14 6.7943e-14 1.69302e+08 
8268.9 13069.3 -2.13966e-14 6.76497e-14 1.69259e+08 

4165 17552.6 -1.07649e-14 9.08803e-14 1.69183e+08 
8237.26 17358.4 -2.1313e-14 8.98533e-14 1.69145e+08 


8290.26 8735.76 -2.14522e-14 4.52234e-14 1.69341e+08 
12608.6 8857.9 -3.26252e-14 4.58264e-14 1.69261e+08 

8268.9 13069.3 -2.13966e-14 6.76497e-14 1.69259e+08 
12435.3 13103.7 -3.2173e-14 6.77932e-14 1.69183e+08 


12608.6 8857.9 -3.26252e-14 4.58264e-14 1.69261e+08 
16943.6 8928 -4.38275e-14 4.61509e-14 1.69149e+08 

12435.3 13103.7 -3.2173e-14 6.77932e-14 1.69183e+08 
16713.4 13209.6 -4.32283e-14 6.8288e-14 1.69073e+08 


8268.9 13069.3 -2.13966e-14 6.76497e-14 1.69259e+08 
12435.3 13103.7 -3.2173e-14 6.77932e-14 1.69183e+08 

8237.26 17358.4 -2.1313e-14 8.98533e-14 1.69145e+08 
12372.5 17382.6 -3.20065e-14 8.9929e-14 1.69071e+08 


12435.3 13103.7 -3.2173e-14 6.77932e-14 1.69183e+08 
16713.4 13209.6 -4.32283e-14 6.8288e-14 1.69073e+08 

12372.5 17382.6 -3.20065e-14 8.9929e-14 1.69071e+08 
16580.7 17472.1 -4.28808e-14 9.03207e-14 1.68962e+08 


17025.2 0 -4.40422e-14 0 1.69216e+08 
21281.1 0 -5.50252e-14 0 1.69075e+08 

17161.5 4521.52 -4.43933e-14 2.33714e-14 1.69194e+08 
21468 4525.26 -5.55059e-14 2.33669e-14 1.6905e+08 


21281.1 0 -5.50252e-14 0 1.69075e+08 
25536.9 0 -6.59893e-14 0 1.68902e+08 

21468 4525.26 -5.55059e-14 2.33669e-14 1.6905e+08 
25777.5 4528.44 -6.66081e-14 2.33546e-14 1.68874e+08 


17161.5 4521.52 -4.43933e-14 2.33714e-14 1.69194e+08 
21468 4525.26 -5.55059e-14 2.33669e-14 1.6905e+08 

16943.6 8928 -4.38275e-14 4.61509e-14 1.69149e+08 
21302.1 8980.3 -5.50739e-14 4.63732e-14 1.69004e+08 


21468 4525.26 -5.55059e-14 2.33669e-14 1.6905e+08 
25777.5 4528.44 -6.66081e-14 2.33546e-14 1.68874e+08 

21302.1 8980.3 -5.50739e-14 4.63732e-14 1.69004e+08 
25704.4 9030.87 -6.64156e-14 4.65733e-14 1.68824e+08 


25536.9 0 -6.59893e-14 0 1.68902e+08 
29792.6 0 -7.69303e-14 0 1.68698e+08 

25777.5 4528.44 -6.66081e-14 2.33546e-14 1.68874e+08 
30020.8 4520.87 -7.75154e-14 2.32818e-14 1.68669e+08 


29792.6 0 -7.69303e-14 0 1.68698e+08 
34048.1 0 -8.78448e-14 0 1.68463e+08 

30020.8 4520.87 -7.75154e-14 2.32818e-14 1.68669e+08 
34227.3 4510.47 -8.8302e-14 2.31893e-14 1.68435e+08 


25777.5 4528.44 -6.66081e-14 2.33546e-14 1.68874e+08 
30020.8 4520.87 -7.75154e-14 2.32818e-14 1.68669e+08 

25704.4 9030.87 -6.64156e-14 4.65733e-14 1.68824e+08 
30040.3 9047.28 -7.75611e-14 4.65876e-14 1.68614e+08 


30020.8 4520.87 -7.75154e-14 2.32818e-14 1.68669e+08 
34227.3 4510.47 -8.8302e-14 2.31893e-14 1.68435e+08 

30040.3 9047.28 -7.75611e-14 4.65876e-14 1.68614e+08 
34321.3 9045.37 -8.85369e-14 4.64982e-14 1.68376e+08 


16943.6 8928 -4.38275e-14 4.61509e-14 1.69149e+08 
21302.1 8980.3 -5.50739e-14 4.63732e-14 1.69004e+08 

16713.4 13209.6 -4.32283e-14 6.8288e-14 1.69073e+08 
21076.2 13327.1 -5.44873e-14 6.88228e-14 1.68927e+08 


21302.1 8980.3 -5.50739e-14 4.63732e-14 1.69004e+08 
25704.4 9030.87 -6.64156e-14 4.65733e-14 1.68824e+08 

21076.2 13327.1 -5.44873e-14 6.88228e-14 1.68927e+08 
25415.3 13393.4 -6.56643e-14 6.90792e-14 1.68751e+08 


16713.4 13209.6 -4.32283e-14 6.8288e-14 1.69073e+08 
21076.2 13327.1 -5.44873e-14 6.88228e-14 1.68927e+08 

16580.7 17472.1 -4.28808e-14 9.03207e-14 1.68962e+08 
20830.3 17561.2 -5.3844e-14 9.06926e-14 1.68822e+08 


21076.2 13327.1 -5.44873e-14 6.88228e-14 1.68927e+08 
25415.3 13393.4 -6.56643e-14 6.90792e-14 1.68751e+08 

20830.3 17561.2 -5.3844e-14 9.06926e-14 1.68822e+08 
25217.6 17718 -6.51484e-14 9.13842e-14 1.68643e+08 


25704.4 9030.87 -6.64156e-14 4.65733e-14 1.68824e+08 
30040.3 9047.28 -7.75611e-14 4.65876e-14 1.68614e+08 

25415.3 13393.4 -6.56643e-14 6.90792e-14 1.68751e+08 
29767.1 13447 -7.68511e-14 6.92507e-14 1.68542e+08 


30040.3 9047.28 -7.75611e-14 4.65876e-14 1.68614e+08 
34321.3 9045.37 -8.85369e-14 4.64982e-14 1.68376e+08 

29767.1 13447 -7.68511e-14 6.92507e-14 1.68542e+08 
34130.6 13492.1 -8.80393e-14 6.9362e-14 1.683e+08 


25415.3 13393.4 -6.56643e-14 6.90792e-14 1.68751e+08 
