# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:21:53
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69484e+08 
4257.71 0 -1.17961e-14 0 1.69466e+08 

2.61384e-13 4411.63 0 2.44834e-14 1.69466e+08 
4146.32 4371.52 -1.14843e-14 2.42567e-14 1.6945e+08 


4257.71 0 -1.17961e-14 0 1.69466e+08 
8515.28 0 -2.36178e-14 0 1.69419e+08 

4146.32 4371.52 -1.14843e-14 2.42567e-14 1.6945e+08 
8474.4 4467.5 -2.35022e-14 2.47779e-14 1.69402e+08 


2.61384e-13 4411.63 0 2.44834e-14 1.69466e+08 
4146.32 4371.52 -1.14843e-14 2.42567e-14 1.6945e+08 

5.22767e-13 8823.04 0 4.89656e-14 1.69416e+08 
4119.62 8686.79 -1.14125e-14 4.82069e-14 1.69401e+08 


4146.32 4371.52 -1.14843e-14 2.42567e-14 1.6945e+08 
8474.4 4467.5 -2.35022e-14 2.47779e-14 1.69402e+08 

4119.62 8686.79 -1.14125e-14 4.82069e-14 1.69401e+08 
8292.58 8743.29 -2.2997e-14 4.85029e-14 1.69356e+08 


8515.28 0 -2.36178e-14 0 1.69419e+08 
12772.7 0 -3.54185e-14 0 1.69341e+08 

8474.4 4467.5 -2.35022e-14 2.47779e-14 1.69402e+08 
12856.2 4518.64 -3.56507e-14 2.50464e-14 1.69321e+08 


12772.7 0 -3.54185e-14 0 1.69341e+08 
17030 0 -4.72061e-14 0 1.69231e+08 

12856.2 4518.64 -3.56507e-14 2.50464e-14 1.69321e+08 
17166.4 4525.45 -4.75836e-14 2.50633e-14 1.69209e+08 


8474.4 4467.5 -2.35022e-14 2.47779e-14 1.69402e+08 
12856.2 4518.64 -3.56507e-14 2.50464e-14 1.69321e+08 

8292.58 8743.29 -2.2997e-14 4.85029e-14 1.69356e+08 
12612.2 8865.57 -3.49734e-14 4.91479e-14 1.69276e+08 


12856.2 4518.64 -3.56507e-14 2.50464e-14 1.69321e+08 
17166.4 4525.45 -4.75836e-14 2.50633e-14 1.69209e+08 

12612.2 8865.57 -3.49734e-14 4.91479e-14 1.69276e+08 
16948.5 8935.75 -4.69805e-14 4.9493e-14 1.69163e+08 


5.22767e-13 8823.04 0 4.89656e-14 1.69416e+08 
4119.62 8686.79 -1.14125e-14 4.82069e-14 1.69401e+08 

7.8415e-13 13234.3 0 7.34466e-14 1.69331e+08 
4152.26 13132.8 -1.15043e-14 7.28751e-14 1.69317e+08 


4119.62 8686.79 -1.14125e-14 4.82069e-14 1.69401e+08 
8292.58 8743.29 -2.2997e-14 4.85029e-14 1.69356e+08 

4152.26 13132.8 -1.15043e-14 7.28751e-14 1.69317e+08 
8271.24 13080.5 -2.29398e-14 7.25587e-14 1.69273e+08 


7.8415e-13 13234.3 0 7.34466e-14 1.69331e+08 
4152.26 13132.8 -1.15043e-14 7.28751e-14 1.69317e+08 

1.04554e-12 17645.5 0 9.79275e-14 1.69212e+08 
4166.06 17567.7 -1.15438e-14 9.74826e-14 1.69198e+08 


4152.26 13132.8 -1.15043e-14 7.28751e-14 1.69317e+08 
8271.24 13080.5 -2.29398e-14 7.25587e-14 1.69273e+08 

