# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:25: 7
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69445e+08 
4257.89 0 -1.50765e-14 0 1.69428e+08 

2.61384e-13 4397.97 0 3.11797e-14 1.69428e+08 
4146.59 4357.94 -1.46765e-14 3.08936e-14 1.69412e+08 


4257.89 0 -1.50765e-14 0 1.69428e+08 
8514.8 0 -3.01775e-14 0 1.69381e+08 

4146.59 4357.94 -1.46765e-14 3.08936e-14 1.69412e+08 
8473.98 4453.56 -3.0025e-14 3.15658e-14 1.69365e+08 


2.61384e-13 4397.97 0 3.11797e-14 1.69428e+08 
4146.59 4357.94 -1.46765e-14 3.08936e-14 1.69412e+08 

5.22767e-13 8795.73 0 6.23462e-14 1.69378e+08 
4119.81 8659.98 -1.45761e-14 6.13854e-14 1.69364e+08 


4146.59 4357.94 -1.46765e-14 3.08936e-14 1.69412e+08 
8473.98 4453.56 -3.0025e-14 3.15658e-14 1.69365e+08 

4119.81 8659.98 -1.45761e-14 6.13854e-14 1.69364e+08 
8292.18 8716.27 -2.93639e-14 6.17776e-14 1.69318e+08 


8514.8 0 -3.01775e-14 0 1.69381e+08 
12771.8 0 -4.52646e-14 0 1.69303e+08 

8473.98 4453.56 -3.0025e-14 3.15658e-14 1.69365e+08 
12855.4 4504.54 -4.55524e-14 3.1922e-14 1.69283e+08 


12771.8 0 -4.52646e-14 0 1.69303e+08 
17028.9 0 -6.03468e-14 0 1.69193e+08 

12855.4 4504.54 -4.55524e-14 3.1922e-14 1.69283e+08 
17165.3 4511.35 -6.08181e-14 3.19633e-14 1.69171e+08 


8473.98 4453.56 -3.0025e-14 3.15658e-14 1.69365e+08 
12855.4 4504.54 -4.55524e-14 3.1922e-14 1.69283e+08 

8292.18 8716.27 -2.93639e-14 6.17776e-14 1.69318e+08 
12611.4 8838.07 -4.4662e-14 6.26261e-14 1.69238e+08 


12855.4 4504.54 -4.55524e-14 3.1922e-14 1.69283e+08 
17165.3 4511.35 -6.08181e-14 3.19633e-14 1.69171e+08 

12611.4 8838.07 -4.4662e-14 6.26261e-14 1.69238e+08 
16947.3 8907.97 -6.00121e-14 6.31044e-14 1.69126e+08 


5.22767e-13 8795.73 0 6.23462e-14 1.69378e+08 
4119.81 8659.98 -1.45761e-14 6.13854e-14 1.69364e+08 

7.8415e-13 13193.4 0 9.34886e-14 1.69294e+08 
4152.4 13092.2 -1.46792e-14 9.27696e-14 1.6928e+08 


4119.81 8659.98 -1.45761e-14 6.13854e-14 1.69364e+08 
8292.18 8716.27 -2.93639e-14 6.17776e-14 1.69318e+08 

4152.4 13092.2 -1.46792e-14 9.27696e-14 1.6928e+08 
8270.76 13040 -2.92637e-14 9.23901e-14 1.69236e+08 


7.8415e-13 13193.4 0 9.34886e-14 1.69294e+08 
4152.4 13092.2 -1.46792e-14 9.27696e-14 1.6928e+08 

1.04554e-12 17591 0 1.24597e-13 1.69176e+08 
4166.15 17513.4 -1.471e-14 1.24042e-13 1.69161e+08 


4152.4 13092.2 -1.46792e-14 9.27696e-14 1.6928e+08 
8270.76 13040 -2.92637e-14 9.23901e-14 1.69236e+08 

4166.15 17513.4 -1.471e-14 1.24042e-13 1.69161e+08 
8239.05 17319.8 -2.91168e-14 1.22668e-13 1.69124e+08 


8292.18 8716.27 -2.93639e-14 6.17776e-14 1.69318e+08 
12611.4 8838.07 -4.4662e-14 6.26261e-14 1.69238e+08 

8270.76 13040 -2.92637e-14 9.23901e-14 1.69236e+08 
12438 13074.4 -4.40085e-14 9.26198e-14 1.69161e+08 


12611.4 8838.07 -4.4662e-14 6.26261e-14 1.69238e+08 
16947.3 8907.97 -6.00121e-14 6.31044e-14 1.69126e+08 

12438 13074.4 -4.40085e-14 9.26198e-14 1.69161e+08 
16717.1 13180.1 -5.91436e-14 9.33451e-14 1.69051e+08 


8270.76 13040 -2.92637e-14 9.23901e-14 1.69236e+08 
12438 13074.4 -4.40085e-14 9.26198e-14 1.69161e+08 

8239.05 17319.8 -2.91168e-14 1.22668e-13 1.69124e+08 
12375.2 17343.9 -4.37325e-14 1.22816e-13 1.69049e+08 


12438 13074.4 -4.40085e-14 9.26198e-14 1.69161e+08 
16717.1 13180.1 -5.91436e-14 9.33451e-14 1.69051e+08 

12375.2 17343.9 -4.37325e-14 1.22816e-13 1.69049e+08 
16584.2 17433 -5.86025e-14 1.23415e-13 1.68941e+08 


17028.9 0 -6.03468e-14 0 1.69193e+08 
21285.8 0 -7.54219e-14 0 1.69052e+08 

17165.3 4511.35 -6.08181e-14 3.19633e-14 1.69171e+08 
21472.8 4515.08 -7.6069e-14 3.198e-14 1.69027e+08 


21285.8 0 -7.54219e-14 0 1.69052e+08 
25542.6 0 -9.04887e-14 0 1.6888e+08 

21472.8 4515.08 -7.6069e-14 3.198e-14 1.69027e+08 
25783.2 4518.25 -9.13233e-14 3.19908e-14 1.68851e+08 


17165.3 4511.35 -6.08181e-14 3.19633e-14 1.69171e+08 
21472.8 4515.08 -7.6069e-14 3.198e-14 1.69027e+08 

16947.3 8907.97 -6.00121e-14 6.31044e-14 1.69126e+08 
21306.7 8960.12 -7.54377e-14 6.34536e-14 1.68981e+08 


21472.8 4515.08 -7.6069e-14 3.198e-14 1.69027e+08 
25783.2 4518.25 -9.13233e-14 3.19908e-14 1.68851e+08 

21306.7 8960.12 -7.54377e-14 6.34536e-14 1.68981e+08 
25710 9010.53 -9.10119e-14 6.37841e-14 1.68801e+08 


25542.6 0 -9.04887e-14 0 1.6888e+08 
29799.3 0 -1.05545e-13 0 1.68676e+08 

25783.2 4518.25 -9.13233e-14 3.19908e-14 1.68851e+08 
30027.5 4510.7 -1.06332e-13 3.19234e-14 1.68646e+08 


29799.3 0 -1.05545e-13 0 1.68676e+08 
34055.8 0 -1.2059e-13 0 1.6844e+08 

30027.5 4510.7 -1.06332e-13 3.19234e-14 1.68646e+08 
34235 4500.3 -1.212e-13 3.18335e-14 1.68412e+08 


25783.2 4518.25 -9.13233e-14 3.19908e-14 1.68851e+08 
30027.5 4510.7 -1.06332e-13 3.19234e-14 1.68646e+08 

25710 9010.53 -9.10119e-14 6.37841e-14 1.68801e+08 
30046.9 9026.87 -1.0634e-13 6.387e-14 1.68592e+08 


30027.5 4510.7 -1.06332e-13 3.19234e-14 1.68646e+08 
34235 4500.3 -1.212e-13 3.18335e-14 1.68412e+08 

30046.9 9026.87 -1.0634e-13 6.387e-14 1.68592e+08 
34329 9024.93 -1.21461e-13 6.38228e-14 1.68353e+08 


16947.3 8907.97 -6.00121e-14 6.31044e-14 1.69126e+08 
21306.7 8960.12 -7.54377e-14 6.34536e-14 1.68981e+08 

16717.1 13180.1 -5.91436e-14 9.33451e-14 1.69051e+08 
21080.8 13297.3 -7.45712e-14 9.41425e-14 1.68905e+08 


21306.7 8960.12 -7.54377e-14 6.34536e-14 1.68981e+08 
25710 9010.53 -9.10119e-14 6.37841e-14 1.68801e+08 

21080.8 13297.3 -7.45712e-14 9.41425e-14 1.68905e+08 
25420.7 13363.4 -8.99054e-14 9.45744e-14 1.68729e+08 


16717.1 13180.1 -5.91436e-14 9.33451e-14 1.69051e+08 
21080.8 13297.3 -7.45712e-14 9.41425e-14 1.68905e+08 

16584.2 17433 -5.86025e-14 1.23415e-13 1.68941e+08 
20834.7 17522 -7.36087e-14 1.24007e-13 1.68801e+08 


21080.8 13297.3 -7.45712e-14 9.41425e-14 1.68905e+08 
25420.7 13363.4 -8.99054e-14 9.45744e-14 1.68729e+08 

20834.7 17522 -7.36087e-14 1.24007e-13 1.68801e+08 
25222.8 17678.3 -8.90951e-14 1.2506e-13 1.68621e+08 


25710 9010.53 -9.10119e-14 6.37841e-14 1.68801e+08 
30046.9 9026.87 -1.0634e-13 6.387e-14 1.68592e+08 

25420.7 13363.4 -8.99054e-14 9.45744e-14 1.68729e+08 
29773.6 13416.7 -1.05275e-13 9.49068e-14 1.6852e+08 


30046.9 9026.87 -1.0634e-13 6.387e-14 1.68592e+08 
34329 9024.93 -1.21461e-13 6.38228e-14 1.68353e+08 

29773.6 13416.7 -1.05275e-13 9.49068e-14 1.6852e+08 
34138 13461.7 -1.20673e-13 9.5173e-14 1.68278e+08 


25420.7 13363.4 -8.99054e-14 9.45744e-14 1.68729e+08 
29773.6 13416.7 -1.05275e-13 9.49068e-14 1.6852e+08 

25222.8 17678.3 -8.90951e-14 1.2506e-13 1.68621e+08 
29531.3 17742.6 -1.04286e-13 1.25458e-13 1.68415e+08 


29773.6 13416.7 -1.05275e-13 9.49068e-14 1.6852e+08 
34138 13461.7 -1.20673e-13 9.5173e-14 1.68278e+08 

29531.3 17742.6 -1.04286e-13 1.25458e-13 1.68415e+08 
33894.3 17820 -1.19661e-13 1.25938e-13 1.68173e+08 


1.04554e-12 17591 0 1.24597e-13 1.69176e+08 
4166.15 17513.4 -1.471e-14 1.24042e-13 1.69161e+08 

1.30692e-12 21988.4 0 1.55661e-13 1.69024e+08 
4141.88 21762.8 -1.45995e-14 1.54065e-13 1.69016e+08 


