# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:31:40
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.6934e+08 
4230.5 0 7.60913e-14 0 1.69324e+08 

2.61384e-13 4451.89 0 -1.60107e-13 1.69323e+08 
4119.97 4411.35 7.4096e-14 -1.58643e-13 1.69308e+08 


4230.5 0 7.60913e-14 0 1.69324e+08 
8459.64 0 1.52117e-13 0 1.69277e+08 

4119.97 4411.35 7.4096e-14 -1.58643e-13 1.69308e+08 
8419.13 4508.1 1.51368e-13 -1.62098e-13 1.6926e+08 


2.61384e-13 4451.89 0 -1.60107e-13 1.69323e+08 
4119.97 4411.35 7.4096e-14 -1.58643e-13 1.69308e+08 

5.22767e-13 8903.55 0 -3.2016e-13 1.69272e+08 
4093.35 8766.17 7.35839e-14 -3.15203e-13 1.69259e+08 


4119.97 4411.35 7.4096e-14 -1.58643e-13 1.69308e+08 
8419.13 4508.1 1.51368e-13 -1.62098e-13 1.6926e+08 

4093.35 8766.17 7.35839e-14 -3.15203e-13 1.69259e+08 
8238.55 8823.14 1.48061e-13 -3.17202e-13 1.69214e+08 


8459.64 0 1.52117e-13 0 1.69277e+08 
12689.1 0 2.28135e-13 0 1.69199e+08 

8419.13 4508.1 1.51368e-13 -1.62098e-13 1.6926e+08 
12772.1 4559.71 2.2959e-13 -1.63908e-13 1.6918e+08 


12689.1 0 2.28135e-13 0 1.69199e+08 
16918.5 0 3.04117e-13 0 1.6909e+08 

12772.1 4559.71 2.2959e-13 -1.63908e-13 1.6918e+08 
17054 4566.6 3.06503e-13 -1.64091e-13 1.69068e+08 


8419.13 4508.1 1.51368e-13 -1.62098e-13 1.6926e+08 
12772.1 4559.71 2.2959e-13 -1.63908e-13 1.6918e+08 

8238.55 8823.14 1.48061e-13 -3.17202e-13 1.69214e+08 
12529.7 8946.36 2.25138e-13 -3.21548e-13 1.69134e+08 


12772.1 4559.71 2.2959e-13 -1.63908e-13 1.6918e+08 
17054 4566.6 3.06503e-13 -1.64091e-13 1.69068e+08 

12529.7 8946.36 2.25138e-13 -3.21548e-13 1.69134e+08 
16837.5 9017.07 3.0248e-13 -3.23967e-13 1.69023e+08 


5.22767e-13 8903.55 0 -3.2016e-13 1.69272e+08 
4093.35 8766.17 7.35839e-14 -3.15203e-13 1.69259e+08 

7.8415e-13 13355.1 0 -4.80114e-13 1.69187e+08 
4125.73 13252.6 7.41108e-14 -4.7641e-13 1.69174e+08 


4093.35 8766.17 7.35839e-14 -3.15203e-13 1.69259e+08 
8238.55 8823.14 1.48061e-13 -3.17202e-13 1.69214e+08 

4125.73 13252.6 7.41108e-14 -4.7641e-13 1.69174e+08 
8217.29 13199.8 1.47572e-13 -4.74442e-13 1.69131e+08 


7.8415e-13 13355.1 0 -4.80114e-13 1.69187e+08 
4125.73 13252.6 7.41108e-14 -4.7641e-13 1.69174e+08 

1.04554e-12 17806.5 0 -6.39924e-13 1.69069e+08 
4139.42 17727.9 7.42793e-14 -6.37073e-13 1.69055e+08 


4125.73 13252.6 7.41108e-14 -4.7641e-13 1.69174e+08 
8217.29 13199.8 1.47572e-13 -4.74442e-13 1.69131e+08 

4139.42 17727.9 7.42793e-14 -6.37073e-13 1.69055e+08 
8185.83 17531.9 1.46861e-13 -6.29941e-13 1.69017e+08 


8238.55 8823.14 1.48061e-13 -3.17202e-13 1.69214e+08 
12529.7 8946.36 2.25138e-13 -3.21548e-13 1.69134e+08 

8217.29 13199.8 1.47572e-13 -4.74442e-13 1.69131e+08 
12357.6 13234.6 2.21892e-13 -4.75569e-13 1.69056e+08 


12529.7 8946.36 2.25138e-13 -3.21548e-13 1.69134e+08 
16837.5 9017.07 3.0248e-13 -3.23967e-13 1.69023e+08 

12357.6 13234.6 2.21892e-13 -4.75569e-13 1.69056e+08 
16608.9 13341.5 2.98164e-13 -4.7923e-13 1.68946e+08 


8217.29 13199.8 1.47572e-13 -4.74442e-13 1.69131e+08 
12357.6 13234.6 2.21892e-13 -4.75569e-13 1.69056e+08 

8185.83 17531.9 1.46861e-13 -6.29941e-13 1.69017e+08 
12295.2 17556.3 2.20556e-13 -6.30657e-13 1.68943e+08 


12357.6 13234.6 2.21892e-13 -4.75569e-13 1.69056e+08 
16608.9 13341.5 2.98164e-13 -4.7923e-13 1.68946e+08 

12295.2 17556.3 2.20556e-13 -6.30657e-13 1.68943e+08 
16477 17646.5 2.95505e-13 -6.33665e-13 1.68836e+08 


16918.5 0 3.04117e-13 0 1.6909e+08 
21147.9 0 3.80047e-13 0 1.6895e+08 

17054 4566.6 3.06503e-13 -1.64091e-13 1.69068e+08 
21333.6 4570.36 3.83322e-13 -1.64145e-13 1.68925e+08 


21147.9 0 3.80047e-13 0 1.6895e+08 
25377.1 0 4.55914e-13 0 1.68778e+08 

21333.6 4570.36 3.83322e-13 -1.64145e-13 1.68925e+08 
25616.1 4573.57 4.60128e-13 -1.6416e-13 1.6875e+08 


17054 4566.6 3.06503e-13 -1.64091e-13 1.69068e+08 
21333.6 4570.36 3.83322e-13 -1.64145e-13 1.68925e+08 

16837.5 9017.07 3.0248e-13 -3.23967e-13 1.69023e+08 
21168.7 9069.83 3.80191e-13 -3.25701e-13 1.68878e+08 


21333.6 4570.36 3.83322e-13 -1.64145e-13 1.68925e+08 
25616.1 4573.57 4.60128e-13 -1.6416e-13 1.6875e+08 

21168.7 9069.83 3.80191e-13 -3.25701e-13 1.68878e+08 
25543.5 9120.81 4.58616e-13 -3.2733e-13 1.68699e+08 


25377.1 0 4.55914e-13 0 1.68778e+08 
29606.2 0 5.31707e-13 0 1.68575e+08 

25616.1 4573.57 4.60128e-13 -1.6416e-13 1.6875e+08 
