# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:20: 2
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69384e+08 
4216.58 0 1.28278e-13 0 1.69367e+08 

2.61384e-13 4511.26 0 -2.74447e-13 1.69366e+08 
4106.23 4470.25 1.24909e-13 -2.71937e-13 1.69351e+08 


4216.58 0 1.28278e-13 0 1.69367e+08 
8433.51 0 2.56515e-13 0 1.69321e+08 

4106.23 4470.25 1.24909e-13 -2.71937e-13 1.69351e+08 
8393.01 4568.42 2.55251e-13 -2.7786e-13 1.69304e+08 


2.61384e-13 4511.26 0 -2.74447e-13 1.69366e+08 
4106.23 4470.25 1.24909e-13 -2.71937e-13 1.69351e+08 

5.22767e-13 9022.25 0 -5.48804e-13 1.69314e+08 
4079.83 8882.86 1.24056e-13 -5.40295e-13 1.69301e+08 


4106.23 4470.25 1.24909e-13 -2.71937e-13 1.69351e+08 
8393.01 4568.42 2.55251e-13 -2.7786e-13 1.69304e+08 

4079.83 8882.86 1.24056e-13 -5.40295e-13 1.69301e+08 
8212.94 8940.6 2.49682e-13 -5.43711e-13 1.69256e+08 


8433.51 0 2.56515e-13 0 1.69321e+08 
12650.1 0 3.84705e-13 0 1.69243e+08 

8393.01 4568.42 2.55251e-13 -2.7786e-13 1.69304e+08 
12732.9 4620.67 3.87167e-13 -2.80948e-13 1.69223e+08 


12650.1 0 3.84705e-13 0 1.69243e+08 
16866.7 0 5.12824e-13 0 1.69134e+08 

12732.9 4620.67 3.87167e-13 -2.80948e-13 1.69223e+08 
17001.8 4627.57 5.16856e-13 -2.81243e-13 1.69112e+08 


8393.01 4568.42 2.55251e-13 -2.7786e-13 1.69304e+08 
12732.9 4620.67 3.87167e-13 -2.80948e-13 1.69223e+08 

8212.94 8940.6 2.49682e-13 -5.43711e-13 1.69256e+08 
12491.2 9065.64 3.79674e-13 -5.51147e-13 1.69176e+08 


12732.9 4620.67 3.87167e-13 -2.80948e-13 1.69223e+08 
17001.8 4627.57 5.16856e-13 -2.81243e-13 1.69112e+08 

12491.2 9065.64 3.79674e-13 -5.51147e-13 1.69176e+08 
16786 9137.33 5.10097e-13 -5.55264e-13 1.69065e+08 


5.22767e-13 9022.25 0 -5.48804e-13 1.69314e+08 
4079.83 8882.86 1.24056e-13 -5.40295e-13 1.69301e+08 

7.8415e-13 13533.1 0 -8.23009e-13 1.69228e+08 
4112.21 13429.2 1.24957e-13 -8.16651e-13 1.69214e+08 


4079.83 8882.86 1.24056e-13 -5.40295e-13 1.69301e+08 
8212.94 8940.6 2.49682e-13 -5.43711e-13 1.69256e+08 

4112.21 13429.2 1.24957e-13 -8.16651e-13 1.69214e+08 
8191.9 13375.8 2.48881e-13 -8.13261e-13 1.69172e+08 


7.8415e-13 13533.1 0 -8.23009e-13 1.69228e+08 
4112.21 13429.2 1.24957e-13 -8.16651e-13 1.69214e+08 

1.04554e-12 18043.6 0 -1.09698e-12 1.69107e+08 
4125.95 17964.1 1.25257e-13 -1.09209e-12 1.69093e+08 


4112.21 13429.2 1.24957e-13 -8.16651e-13 1.69214e+08 
8191.9 13375.8 2.48881e-13 -8.13261e-13 1.69172e+08 

4125.95 17964.1 1.25257e-13 -1.09209e-12 1.69093e+08 
8160.68 17765.2 2.47711e-13 -1.07982e-12 1.69056e+08 


8212.94 8940.6 2.49682e-13 -5.43711e-13 1.69256e+08 
12491.2 9065.64 3.79674e-13 -5.51147e-13 1.69176e+08 

8191.9 13375.8 2.48881e-13 -8.13261e-13 1.69172e+08 
12319.6 13410.9 3.74225e-13 -8.15157e-13 1.69097e+08 


12491.2 9065.64 3.79674e-13 -5.51147e-13 1.69176e+08 
16786 9137.33 5.10097e-13 -5.55264e-13 1.69065e+08 

12319.6 13410.9 3.74225e-13 -8.15157e-13 1.69097e+08 
16558.1 13519.2 5.02855e-13 -8.21385e-13 1.68987e+08 


8191.9 13375.8 2.48881e-13 -8.13261e-13 1.69172e+08 
12319.6 13410.9 3.74225e-13 -8.15157e-13 1.69097e+08 

8160.68 17765.2 2.47711e-13 -1.07982e-12 1.69056e+08 
12257.6 17789.9 3.72011e-13 -1.08101e-12 1.68982e+08 


12319.6 13410.9 3.74225e-13 -8.15157e-13 1.69097e+08 
16558.1 13519.2 5.02855e-13 -8.21385e-13 1.68987e+08 

12257.6 17789.9 3.72011e-13 -1.08101e-12 1.68982e+08 
16426.8 17881.3 4.98427e-13 -1.08611e-12 1.68874e+08 


16866.7 0 5.12824e-13 0 1.69134e+08 
21083.1 0 6.40844e-13 0 1.68994e+08 

17001.8 4627.57 5.16856e-13 -2.81243e-13 1.69112e+08 
21268.3 4631.33 6.46375e-13 -2.81312e-13 1.68969e+08 


21083.1 0 6.40844e-13 0 1.68994e+08 
25299.4 0 7.68742e-13 0 1.68823e+08 

21268.3 4631.33 6.46375e-13 -2.81312e-13 1.68969e+08 
25537.8 4634.49 7.7586e-13 -2.81308e-13 1.68794e+08 


17001.8 4627.57 5.16856e-13 -2.81243e-13 1.69112e+08 
21268.3 4631.33 6.46375e-13 -2.81312e-13 1.68969e+08 

16786 9137.33 5.10097e-13 -5.55264e-13 1.69065e+08 
21104 9190.73 6.41127e-13 -5.58192e-13 1.68921e+08 


21268.3 4631.33 6.46375e-13 -2.81312e-13 1.68969e+08 
25537.8 4634.49 7.7586e-13 -2.81308e-13 1.68794e+08 

21104 9190.73 6.41127e-13 -5.58192e-13 1.68921e+08 
25465.5 9242.37 7.73348e-13 -5.60933e-13 1.68743e+08 


25299.4 0 7.68742e-13 0 1.68823e+08 
29515.5 0 8.96494e-13 0 1.6862e+08 

25537.8 4634.49 7.7586e-13 -2.81308e-13 1.68794e+08 
29741.7 4626.65 9.03216e-13 -2.80606e-13 1.68591e+08 


29515.5 0 8.96494e-13 0 1.6862e+08 
33731.5 0 1.02408e-12 0 1.68387e+08 

29741.7 4626.65 9.03216e-13 -2.80606e-13 1.68591e+08 
33909.2 4615.91 1.02931e-12 -2.79697e-13 1.68358e+08 


25537.8 4634.49 7.7586e-13 -2.81308e-13 1.68794e+08 
29741.7 4626.65 9.03216e-13 -2.80606e-13 1.68591e+08 

25465.5 9242.37 7.73348e-13 -5.60933e-13 1.68743e+08 
29761.2 9259 9.03429e-13 -5.6148e-13 1.68535e+08 


29741.7 4626.65 9.03216e-13 -2.80606e-13 1.68591e+08 
33909.2 4615.91 1.02931e-12 -2.79697e-13 1.68358e+08 

29761.2 9259 9.03429e-13 -5.6148e-13 1.68535e+08 
34002.5 9256.84 1.03169e-12 -5.60823e-13 1.68298e+08 


16786 9137.33 5.10097e-13 -5.55264e-13 1.69065e+08 
21104 9190.73 6.41127e-13 -5.58192e-13 1.68921e+08 

16558.1 13519.2 5.02855e-13 -8.21385e-13 1.68987e+08 
