# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:34: 3
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69415e+08 
4254.17 0 -3.23458e-15 0 1.69398e+08 

2.61384e-13 4399.94 0 6.72821e-15 1.69398e+08 
4143.07 4359.86 -3.14759e-15 6.66424e-15 1.69382e+08 


4254.17 0 -3.23458e-15 0 1.69398e+08 
8506.48 0 -6.49516e-15 0 1.69351e+08 

4143.07 4359.86 -3.14759e-15 6.66424e-15 1.69382e+08 
8465.77 4455.45 -6.46331e-15 6.80345e-15 1.69334e+08 


2.61384e-13 4399.94 0 6.72821e-15 1.69398e+08 
4143.07 4359.86 -3.14759e-15 6.66424e-15 1.69382e+08 

5.22767e-13 8799.67 0 1.34589e-14 1.69347e+08 
4116.25 8663.95 -3.13134e-15 1.32513e-14 1.69333e+08 


4143.07 4359.86 -3.14759e-15 6.66424e-15 1.69382e+08 
8465.77 4455.45 -6.46331e-15 6.80345e-15 1.69334e+08 

4116.25 8663.95 -3.13134e-15 1.32513e-14 1.69333e+08 
8284.19 8720.25 -6.32755e-15 1.33284e-14 1.69288e+08 


8506.48 0 -6.49516e-15 0 1.69351e+08 
12759.3 0 -9.7404e-15 0 1.69272e+08 

8465.77 4455.45 -6.46331e-15 6.80345e-15 1.69334e+08 
12842.7 4506.47 -9.8069e-15 6.87407e-15 1.69253e+08 


12759.3 0 -9.7404e-15 0 1.69272e+08 
17012.1 0 -1.29789e-14 0 1.69163e+08 

12842.7 4506.47 -9.8069e-15 6.87407e-15 1.69253e+08 
17148.3 4513.31 -1.30856e-14 6.87442e-15 1.69141e+08 


8465.77 4455.45 -6.46331e-15 6.80345e-15 1.69334e+08 
12842.7 4506.47 -9.8069e-15 6.87407e-15 1.69253e+08 

8284.19 8720.25 -6.32755e-15 1.33284e-14 1.69288e+08 
12599 8841.99 -9.62605e-15 1.3496e-14 1.69208e+08 


12842.7 4506.47 -9.8069e-15 6.87407e-15 1.69253e+08 
17148.3 4513.31 -1.30856e-14 6.87442e-15 1.69141e+08 

12599 8841.99 -9.62605e-15 1.3496e-14 1.69208e+08 
16930.6 8911.89 -1.29284e-14 1.358e-14 1.69096e+08 


5.22767e-13 8799.67 0 1.34589e-14 1.69347e+08 
4116.25 8663.95 -3.13134e-15 1.32513e-14 1.69333e+08 

7.8415e-13 13199.3 0 2.01947e-14 1.69263e+08 
4148.77 13098.1 -3.16085e-15 2.00357e-14 1.69249e+08 


4116.25 8663.95 -3.13134e-15 1.32513e-14 1.69333e+08 
8284.19 8720.25 -6.32755e-15 1.33284e-14 1.69288e+08 

4148.77 13098.1 -3.16085e-15 2.00357e-14 1.69249e+08 
8262.73 13045.8 -6.31977e-15 1.99418e-14 1.69206e+08 


7.8415e-13 13199.3 0 2.01947e-14 1.69263e+08 
4148.77 13098.1 -3.16085e-15 2.00357e-14 1.69249e+08 

1.04554e-12 17598.9 0 2.69399e-14 1.69146e+08 
4162.48 17521.2 -3.17729e-15 2.68131e-14 1.69131e+08 


4148.77 13098.1 -3.16085e-15 2.00357e-14 1.69249e+08 
8262.73 13045.8 -6.31977e-15 1.99418e-14 1.69206e+08 

4162.48 17521.2 -3.17729e-15 2.68131e-14 1.69131e+08 
8231.02 17327.7 -6.30609e-15 2.65061e-14 1.69094e+08 


8284.19 8720.25 -6.32755e-15 1.33284e-14 1.69288e+08 
12599 8841.99 -9.62605e-15 1.3496e-14 1.69208e+08 

8262.73 13045.8 -6.31977e-15 1.99418e-14 1.69206e+08 
12425.8 13080.3 -9.5031e-15 1.99748e-14 1.6913e+08 


12599 8841.99 -9.62605e-15 1.3496e-14 1.69208e+08 
16930.6 8911.89 -1.29284e-14 1.358e-14 1.69096e+08 

12425.8 13080.3 -9.5031e-15 1.99748e-14 1.6913e+08 
16700.6 13186 -1.27666e-14 2.01054e-14 1.6902e+08 


8262.73 13045.8 -6.31977e-15 1.99418e-14 1.69206e+08 
12425.8 13080.3 -9.5031e-15 1.99748e-14 1.6913e+08 

8231.02 17327.7 -6.30609e-15 2.65061e-14 1.69094e+08 
12363 17351.7 -9.46945e-15 2.65132e-14 1.69019e+08 


12425.8 13080.3 -9.5031e-15 1.99748e-14 1.6913e+08 
16700.6 13186 -1.27666e-14 2.01054e-14 1.6902e+08 

12363 17351.7 -9.46945e-15 2.65132e-14 1.69019e+08 
16567.8 17440.9 -1.26854e-14 2.66073e-14 1.68911e+08 


17012.1 0 -1.29789e-14 0 1.69163e+08 
21264.8 0 -1.62082e-14 0 1.69021e+08 

17148.3 4513.31 -1.30856e-14 6.87442e-15 1.69141e+08 
21451.6 4517.05 -1.63536e-14 6.86642e-15 1.68997e+08 


21264.8 0 -1.62082e-14 0 1.69021e+08 
25517.3 0 -1.94268e-14 0 1.68849e+08 

21451.6 4517.05 -1.63536e-14 6.86642e-15 1.68997e+08 
25757.6 4520.25 -1.9614e-14 6.85481e-15 1.68821e+08 


17148.3 4513.31 -1.30856e-14 6.87442e-15 1.69141e+08 
21451.6 4517.05 -1.63536e-14 6.86642e-15 1.68997e+08 

16930.6 8911.89 -1.29284e-14 1.358e-14 1.69096e+08 
21285.7 8964.07 -1.62384e-14 1.36316e-14 1.68951e+08 


21451.6 4517.05 -1.63536e-14 6.86642e-15 1.68997e+08 
25757.6 4520.25 -1.9614e-14 6.85481e-15 1.68821e+08 

21285.7 8964.07 -1.62384e-14 1.36316e-14 1.68951e+08 
25684.6 9014.47 -1.95723e-14 1.36722e-14 1.68771e+08 


25517.3 0 -1.94268e-14 0 1.68849e+08 
29769.8 0 -2.26316e-14 0 1.68645e+08 

25757.6 4520.25 -1.9614e-14 6.85481e-15 1.68821e+08 
29997.8 4512.71 -2.28092e-14 6.82395e-15 1.68616e+08 


29769.8 0 -2.26316e-14 0 1.68645e+08 
34022.1 0 -2.58212e-14 0 1.6841e+08 

29997.8 4512.71 -2.28092e-14 6.82395e-15 1.68616e+08 
34201.2 4502.32 -2.59613e-14 6.78562e-15 1.68382e+08 


25757.6 4520.25 -1.9614e-14 6.85481e-15 1.68821e+08 
29997.8 4512.71 -2.28092e-14 6.82395e-15 1.68616e+08 

25684.6 9014.47 -1.95723e-14 1.36722e-14 1.68771e+08 
30017.2 9030.82 -2.28405e-14 1.3656e-14 1.68562e+08 


29997.8 4512.71 -2.28092e-14 6.82395e-15 1.68616e+08 
34201.2 4502.32 -2.59613e-14 6.78562e-15 1.68382e+08 

30017.2 9030.82 -2.28405e-14 1.3656e-14 1.68562e+08 
34295 9028.89 -2.60499e-14 1.36068e-14 1.68323e+08 


16930.6 8911.89 -1.29284e-14 1.358e-14 1.69096e+08 
21285.7 8964.07 -1.62384e-14 1.36316e-14 1.68951e+08 

16700.6 13186 -1.27666e-14 2.01054e-14 1.6902e+08 
21059.9 13303.2 -1.60862e-14 2.02411e-14 1.68875e+08 


21285.7 8964.07 -1.62384e-14 1.36316e-14 1.68951e+08 
25684.6 9014.47 -1.95723e-14 1.36722e-14 1.68771e+08 

21059.9 13303.2 -1.60862e-14 2.02411e-14 1.68875e+08 
25395.6 13369.3 -1.93751e-14 2.02923e-14 1.68699e+08 


16700.6 13186 -1.27666e-14 2.01054e-14 1.6902e+08 
21059.9 13303.2 -1.60862e-14 2.02411e-14 1.68875e+08 

16567.8 17440.9 -1.26854e-14 2.66073e-14 1.68911e+08 
20814.1 17529.9 -1.59215e-14 2.66919e-14 1.68771e+08 


21059.9 13303.2 -1.60862e-14 2.02411e-14 1.68875e+08 
25395.6 13369.3 -1.93751e-14 2.02923e-14 1.68699e+08 

20814.1 17529.9 -1.59215e-14 2.66919e-14 1.68771e+08 
