# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:36: 6
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.6941e+08 
4253.87 0 -1.59878e-15 0 1.69393e+08 

2.61384e-13 4400.15 0 3.34513e-15 1.69393e+08 
4142.79 4360.06 -1.55486e-15 3.31203e-15 1.69377e+08 


4253.87 0 -1.59878e-15 0 1.69393e+08 
8505.72 0 -3.22431e-15 0 1.69346e+08 

4142.79 4360.06 -1.55486e-15 3.31203e-15 1.69377e+08 
8465.02 4455.64 -3.20885e-15 3.37792e-15 1.6933e+08 


2.61384e-13 4400.15 0 3.34513e-15 1.69393e+08 
4142.79 4360.06 -1.55486e-15 3.31203e-15 1.69377e+08 

5.22767e-13 8800.09 0 6.69441e-15 1.69343e+08 
4115.96 8664.38 -1.54993e-15 6.59121e-15 1.69329e+08 


4142.79 4360.06 -1.55486e-15 3.31203e-15 1.69377e+08 
8465.02 4455.64 -3.20885e-15 3.37792e-15 1.6933e+08 

4115.96 8664.38 -1.54993e-15 6.59121e-15 1.69329e+08 
8283.46 8720.68 -3.14493e-15 6.62535e-15 1.69283e+08 


8505.72 0 -3.22431e-15 0 1.69346e+08 
12758.1 0 -4.83448e-15 0 1.69268e+08 

8465.02 4455.64 -3.20885e-15 3.37792e-15 1.6933e+08 
12841.5 4506.67 -4.87005e-15 3.40961e-15 1.69248e+08 


12758.1 0 -4.83448e-15 0 1.69268e+08 
17010.5 0 -6.43817e-15 0 1.69158e+08 

12841.5 4506.67 -4.87005e-15 3.40961e-15 1.69248e+08 
17146.7 4513.51 -6.494e-15 3.40512e-15 1.69136e+08 


8465.02 4455.64 -3.20885e-15 3.37792e-15 1.6933e+08 
12841.5 4506.67 -4.87005e-15 3.40961e-15 1.69248e+08 

8283.46 8720.68 -3.14493e-15 6.62535e-15 1.69283e+08 
12597.8 8842.41 -4.78609e-15 6.7e-15 1.69203e+08 


12841.5 4506.67 -4.87005e-15 3.40961e-15 1.69248e+08 
17146.7 4513.51 -6.494e-15 3.40512e-15 1.69136e+08 

12597.8 8842.41 -4.78609e-15 6.7e-15 1.69203e+08 
16929 8912.29 -6.42486e-15 6.73104e-15 1.69091e+08 


5.22767e-13 8800.09 0 6.69441e-15 1.69343e+08 
4115.96 8664.38 -1.54993e-15 6.59121e-15 1.69329e+08 

7.8415e-13 13199.9 0 1.00518e-14 1.69259e+08 
4148.47 13098.7 -1.5687e-15 9.97069e-15 1.69245e+08 


4115.96 8664.38 -1.54993e-15 6.59121e-15 1.69329e+08 
8283.46 8720.68 -3.14493e-15 6.62535e-15 1.69283e+08 

4148.47 13098.7 -1.5687e-15 9.97069e-15 1.69245e+08 
8261.99 13046.5 -3.14879e-15 9.91739e-15 1.69202e+08 


7.8415e-13 13199.9 0 1.00518e-14 1.69259e+08 
4148.47 13098.7 -1.5687e-15 9.97069e-15 1.69245e+08 

1.04554e-12 17599.7 0 1.34232e-14 1.69141e+08 
4162.17 17522 -1.58234e-15 1.33561e-14 1.69127e+08 


4148.47 13098.7 -1.5687e-15 9.97069e-15 1.69245e+08 
8261.99 13046.5 -3.14879e-15 9.91739e-15 1.69202e+08 

4162.17 17522 -1.58234e-15 1.33561e-14 1.69127e+08 
8230.28 17328.5 -3.15195e-15 1.31981e-14 1.69089e+08 


8283.46 8720.68 -3.14493e-15 6.62535e-15 1.69283e+08 
12597.8 8842.41 -4.78609e-15 6.7e-15 1.69203e+08 

8261.99 13046.5 -3.14879e-15 9.91739e-15 1.69202e+08 
12424.7 13080.9 -4.73469e-15 9.9247e-15 1.69126e+08 


12597.8 8842.41 -4.78609e-15 6.7e-15 1.69203e+08 
16929 8912.29 -6.42486e-15 6.73104e-15 1.69091e+08 

12424.7 13080.9 -4.73469e-15 9.9247e-15 1.69126e+08 
16699 13186.6 -6.35829e-15 9.97534e-15 1.69016e+08 


8261.99 13046.5 -3.14879e-15 9.91739e-15 1.69202e+08 
12424.7 13080.9 -4.73469e-15 9.9247e-15 1.69126e+08 

8230.28 17328.5 -3.15195e-15 1.31981e-14 1.69089e+08 
12361.9 17352.5 -4.73216e-15 1.31878e-14 1.69015e+08 


12424.7 13080.9 -4.73469e-15 9.9247e-15 1.69126e+08 
16699 13186.6 -6.35829e-15 9.97534e-15 1.69016e+08 

12361.9 17352.5 -4.73216e-15 1.31878e-14 1.69015e+08 
16566.3 17441.7 -6.33754e-15 1.32151e-14 1.68906e+08 


17010.5 0 -6.43817e-15 0 1.69158e+08 
21262.8 0 -8.03306e-15 0 1.69017e+08 

17146.7 4513.51 -6.494e-15 3.40512e-15 1.69136e+08 
21449.6 4517.25 -8.1086e-15 3.39478e-15 1.68992e+08 


21262.8 0 -8.03306e-15 0 1.69017e+08 
25515 0 -9.61759e-15 0 1.68845e+08 

21449.6 4517.25 -8.1086e-15 3.39478e-15 1.68992e+08 
25755.2 4520.45 -9.7148e-15 3.38136e-15 1.68816e+08 


17146.7 4513.51 -6.494e-15 3.40512e-15 1.69136e+08 
21449.6 4517.25 -8.1086e-15 3.39478e-15 1.68992e+08 

16929 8912.29 -6.42486e-15 6.73104e-15 1.69091e+08 
21283.7 8964.48 -8.06274e-15 6.74363e-15 1.68946e+08 


21449.6 4517.25 -8.1086e-15 3.39478e-15 1.68992e+08 
25755.2 4520.45 -9.7148e-15 3.38136e-15 1.68816e+08 

21283.7 8964.48 -8.06274e-15 6.74363e-15 1.68946e+08 
25682.2 9014.87 -9.70808e-15 6.7469e-15 1.68767e+08 


25515 0 -9.61759e-15 0 1.68845e+08 
29767 0 -1.1189e-14 0 1.68641e+08 

25755.2 4520.45 -9.7148e-15 3.38136e-15 1.68816e+08 
29995 4512.92 -1.12817e-14 3.35704e-15 1.68611e+08 


29767 0 -1.1189e-14 0 1.68641e+08 
34019 0 -1.27458e-14 0 1.68406e+08 

29995 4512.92 -1.12817e-14 3.35704e-15 1.68611e+08 
34198 4502.52 -1.28202e-14 3.32757e-15 1.68377e+08 


25755.2 4520.45 -9.7148e-15 3.38136e-15 1.68816e+08 
29995 4512.92 -1.12817e-14 3.35704e-15 1.68611e+08 

25682.2 9014.87 -9.70808e-15 6.7469e-15 1.68767e+08 
30014.4 9031.21 -1.13136e-14 6.71971e-15 1.68557e+08 


29995 4512.92 -1.12817e-14 3.35704e-15 1.68611e+08 
34198 4502.52 -1.28202e-14 3.32757e-15 1.68377e+08 

30014.4 9031.21 -1.13136e-14 6.71971e-15 1.68557e+08 
34291.8 9029.28 -1.2882e-14 6.67377e-15 1.68319e+08 


16929 8912.29 -6.42486e-15 6.73104e-15 1.69091e+08 
21283.7 8964.48 -8.06274e-15 6.74363e-15 1.68946e+08 

16699 13186.6 -6.35829e-15 9.97534e-15 1.69016e+08 
21057.9 13303.8 -8.00609e-15 1.00228e-14 1.68871e+08 


21283.7 8964.48 -8.06274e-15 6.74363e-15 1.68946e+08 
25682.2 9014.87 -9.70808e-15 6.7469e-15 1.68767e+08 

21057.9 13303.8 -8.00609e-15 1.00228e-14 1.68871e+08 
25393.2 13370 -9.63269e-15 1.0025e-14 1.68695e+08 


16699 13186.6 -6.35829e-15 9.97534e-15 1.69016e+08 
21057.9 13303.8 -8.00609e-15 1.00228e-14 1.68871e+08 

16566.3 17441.7 -6.33754e-15 1.32151e-14 1.68906e+08 
20812.2 17530.7 -7.94756e-15 1.32335e-14 1.68766e+08 


21057.9 13303.8 -8.00609e-15 1.00228e-14 1.68871e+08 
25393.2 13370 -9.63269e-15 1.0025e-14 1.68695e+08 

20812.2 17530.7 -7.94756e-15 1.32335e-14 1.68766e+08 
25195.4 17687 -9.60532e-15 1.32849e-14 1.68587e+08 


25682.2 9014.87 -9.70808e-15 6.7469e-15 1.68767e+08 
30014.4 9031.21 -1.13136e-14 6.71971e-15 1.68557e+08 

25393.2 13370 -9.63269e-15 1.0025e-14 1.68695e+08 
29741.3 13423.3 -1.1251e-14 1.00061e-14 1.68486e+08 


30014.4 9031.21 -1.13136e-14 6.71971e-15 1.68557e+08 
34291.8 9029.28 -1.2882e-14 6.67377e-15 1.68319e+08 

29741.3 13423.3 -1.1251e-14 1.00061e-14 1.68486e+08 
34101.1 13468.3 -1.28574e-14 9.97161e-15 1.68243e+08 


25393.2 13370 -9.63269e-15 1.0025e-14 1.68695e+08 
29741.3 13423.3 -1.1251e-14 1.00061e-14 1.68486e+08 

25195.4 17687 -9.60532e-15 1.32849e-14 1.68587e+08 
29499.3 17751.3 -1.12136e-14 1.32596e-14 1.68381e+08 


29741.3 13423.3 -1.1251e-14 1.00061e-14 1.68486e+08 
34101.1 13468.3 -1.28574e-14 9.97161e-15 1.68243e+08 

29499.3 17751.3 -1.12136e-14 1.32596e-14 1.68381e+08 
33857.5 17828.8 -1.28315e-14 1.32288e-14 1.68139e+08 


1.04554e-12 17599.7 0 1.34232e-14 1.69141e+08 
