# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:30:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69443e+08 
4258.29 0 -1.57341e-14 0 1.69426e+08 

2.61384e-13 4395.68 0 3.25176e-14 1.69426e+08 
4147 4355.67 -1.53166e-14 3.22196e-14 1.6941e+08 


4258.29 0 -1.57341e-14 0 1.69426e+08 
8515.43 0 -3.14922e-14 0 1.69379e+08 

4147 4355.67 -1.53166e-14 3.22196e-14 1.6941e+08 
8474.63 4451.22 -3.13325e-14 3.29215e-14 1.69363e+08 


2.61384e-13 4395.68 0 3.25176e-14 1.69426e+08 
4147 4355.67 -1.53166e-14 3.22196e-14 1.6941e+08 

5.22767e-13 8791.16 0 6.50202e-14 1.69376e+08 
4120.21 8655.5 -1.52108e-14 6.40188e-14 1.69362e+08 


4147 4355.67 -1.53166e-14 3.22196e-14 1.6941e+08 
8474.63 4451.22 -3.13325e-14 3.29215e-14 1.69363e+08 

4120.21 8655.5 -1.52108e-14 6.40188e-14 1.69362e+08 
8292.82 8711.76 -3.06409e-14 6.44295e-14 1.69316e+08 


8515.43 0 -3.14922e-14 0 1.69379e+08 
12772.8 0 -4.72374e-14 0 1.69301e+08 

8474.63 4451.22 -3.13325e-14 3.29215e-14 1.69363e+08 
12856.3 4502.18 -4.75367e-14 3.32947e-14 1.69281e+08 


12772.8 0 -4.72374e-14 0 1.69301e+08 
17030.2 0 -6.2979e-14 0 1.69191e+08 

12856.3 4502.18 -4.75367e-14 3.32947e-14 1.69281e+08 
17166.5 4508.99 -6.34695e-14 3.33399e-14 1.69169e+08 


8474.63 4451.22 -3.13325e-14 3.29215e-14 1.69363e+08 
12856.3 4502.18 -4.75367e-14 3.32947e-14 1.69281e+08 

8292.82 8711.76 -3.06409e-14 6.44295e-14 1.69316e+08 
12612.3 8833.47 -4.66048e-14 6.53175e-14 1.69236e+08 


12856.3 4502.18 -4.75367e-14 3.32947e-14 1.69281e+08 
17166.5 4508.99 -6.34695e-14 3.33399e-14 1.69169e+08 

12612.3 8833.47 -4.66048e-14 6.53175e-14 1.69236e+08 
16948.5 8903.32 -6.26246e-14 6.58207e-14 1.69124e+08 


5.22767e-13 8791.16 0 6.50202e-14 1.69376e+08 
4120.21 8655.5 -1.52108e-14 6.40188e-14 1.69362e+08 

7.8415e-13 13186.6 0 9.74951e-14 1.69291e+08 
4152.79 13085.4 -1.53168e-14 9.67463e-14 1.69278e+08 


4120.21 8655.5 -1.52108e-14 6.40188e-14 1.69362e+08 
8292.82 8711.76 -3.06409e-14 6.44295e-14 1.69316e+08 

4152.79 13085.4 -1.53168e-14 9.67463e-14 1.69278e+08 
8271.38 13033.3 -3.05333e-14 9.63531e-14 1.69234e+08 


7.8415e-13 13186.6 0 9.74951e-14 1.69291e+08 
