# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:19: 0
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.6956e+08 
4258.56 0 -1.72902e-14 0 1.69542e+08 

2.61384e-13 4431.28 0 3.60206e-14 1.69542e+08 
4147.07 4391.02 -1.68331e-14 3.56892e-14 1.69526e+08 


4258.56 0 -1.72902e-14 0 1.69542e+08 
8517.77 0 -3.46091e-14 0 1.69495e+08 

4147.07 4391.02 -1.68331e-14 3.56892e-14 1.69526e+08 
8476.82 4487.49 -3.44379e-14 3.64616e-14 1.69478e+08 


2.61384e-13 4431.28 0 3.60206e-14 1.69542e+08 
4147.07 4391.02 -1.68331e-14 3.56892e-14 1.69526e+08 

5.22767e-13 8862.31 0 7.20341e-14 1.69491e+08 
4120.42 8725.38 -1.67235e-14 7.09186e-14 1.69476e+08 


4147.07 4391.02 -1.68331e-14 3.56892e-14 1.69526e+08 
8476.82 4487.49 -3.44379e-14 3.64616e-14 1.69478e+08 

4120.42 8725.38 -1.67235e-14 7.09186e-14 1.69476e+08 
8294.92 8782.13 -3.36907e-14 7.13618e-14 1.69431e+08 


8517.77 0 -3.46091e-14 0 1.69495e+08 
12776.5 0 -5.19052e-14 0 1.69416e+08 

8476.82 4487.49 -3.44379e-14 3.64616e-14 1.69478e+08 
12860.1 4538.82 -5.22412e-14 3.68632e-14 1.69397e+08 


12776.5 0 -5.19052e-14 0 1.69416e+08 
17035.2 0 -6.91879e-14 0 1.69307e+08 

12860.1 4538.82 -5.22412e-14 3.68632e-14 1.69397e+08 
17171.6 4545.63 -6.9736e-14 3.68971e-14 1.69284e+08 


8476.82 4487.49 -3.44379e-14 3.64616e-14 1.69478e+08 
12860.1 4538.82 -5.22412e-14 3.68632e-14 1.69397e+08 

8294.92 8782.13 -3.36907e-14 7.13618e-14 1.69431e+08 
12615.9 8905.04 -5.12377e-14 7.23262e-14 1.6935e+08 


12860.1 4538.82 -5.22412e-14 3.68632e-14 1.69397e+08 
17171.6 4545.63 -6.9736e-14 3.68971e-14 1.69284e+08 

12615.9 8905.04 -5.12377e-14 7.23262e-14 1.6935e+08 
16953.6 8975.54 -6.88362e-14 7.28536e-14 1.69238e+08 


5.22767e-13 8862.31 0 7.20341e-14 1.69491e+08 
4120.42 8725.38 -1.67235e-14 7.09186e-14 1.69476e+08 

7.8415e-13 13293.2 0 1.08035e-13 1.69405e+08 
4153.11 13191.2 -1.68514e-14 1.07198e-13 1.69391e+08 


4120.42 8725.38 -1.67235e-14 7.09186e-14 1.69476e+08 
8294.92 8782.13 -3.36907e-14 7.13618e-14 1.69431e+08 

4153.11 13191.2 -1.68514e-14 1.07198e-13 1.69391e+08 
8273.65 13138.7 -3.35943e-14 1.06745e-13 1.69347e+08 


7.8415e-13 13293.2 0 1.08035e-13 1.69405e+08 
4153.11 13191.2 -1.68514e-14 1.07198e-13 1.69391e+08 

1.04554e-12 17723.9 0 1.44019e-13 1.69285e+08 
4166.97 17645.8 -1.69001e-14 1.43372e-13 1.69271e+08 


4153.11 13191.2 -1.68514e-14 1.07198e-13 1.69391e+08 
8273.65 13138.7 -3.35943e-14 1.06745e-13 1.69347e+08 

4166.97 17645.8 -1.69001e-14 1.43372e-13 1.69271e+08 
8242.08 17450.4 -3.34511e-14 1.41758e-13 1.69233e+08 


8294.92 8782.13 -3.36907e-14 7.13618e-14 1.69431e+08 
12615.9 8905.04 -5.12377e-14 7.23262e-14 1.6935e+08 

8273.65 13138.7 -3.35943e-14 1.06745e-13 1.69347e+08 
12442.6 13173.3 -5.05154e-14 1.06984e-13 1.69272e+08 


12615.9 8905.04 -5.12377e-14 7.23262e-14 1.6935e+08 
16953.6 8975.54 -6.88362e-14 7.28536e-14 1.69238e+08 

12442.6 13173.3 -5.05154e-14 1.06984e-13 1.69272e+08 
16723.3 13279.8 -6.7878e-14 1.07785e-13 1.69162e+08 


8273.65 13138.7 -3.35943e-14 1.06745e-13 1.69347e+08 
12442.6 13173.3 -5.05154e-14 1.06984e-13 1.69272e+08 

8242.08 17450.4 -3.34511e-14 1.41758e-13 1.69233e+08 
12379.8 17474.8 -5.02367e-14 1.41897e-13 1.69158e+08 


12442.6 13173.3 -5.05154e-14 1.06984e-13 1.69272e+08 
16723.3 13279.8 -6.7878e-14 1.07785e-13 1.69162e+08 

12379.8 17474.8 -5.02367e-14 1.41897e-13 1.69158e+08 
16590.7 17564.7 -6.73085e-14 1.42543e-13 1.6905e+08 


17035.2 0 -6.91879e-14 0 1.69307e+08 
21293.6 0 -8.64518e-14 0 1.69165e+08 

17171.6 4545.63 -6.9736e-14 3.68971e-14 1.69284e+08 
21480.7 4549.36 -8.72029e-14 3.68991e-14 1.6914e+08 


21293.6 0 -8.64518e-14 0 1.69165e+08 
25552 0 -1.03693e-13 0 1.68993e+08 

21480.7 4549.36 -8.72029e-14 3.68991e-14 1.6914e+08 
25792.7 4552.51 -1.0466e-13 3.68903e-14 1.68964e+08 


17171.6 4545.63 -6.9736e-14 3.68971e-14 1.69284e+08 
21480.7 4549.36 -8.72029e-14 3.68991e-14 1.6914e+08 

16953.6 8975.54 -6.88362e-14 7.28536e-14 1.69238e+08 
21314.6 9028.08 -8.65102e-14 7.32229e-14 1.69093e+08 


21480.7 4549.36 -8.72029e-14 3.68991e-14 1.6914e+08 
25792.7 4552.51 -1.0466e-13 3.68903e-14 1.68964e+08 

21314.6 9028.08 -8.65102e-14 7.32229e-14 1.69093e+08 
25719.7 9078.93 -1.04341e-13 7.35629e-14 1.68913e+08 


25552 0 -1.03693e-13 0 1.68993e+08 
29810.1 0 -1.20907e-13 0 1.68789e+08 

25792.7 4552.51 -1.0466e-13 3.68903e-14 1.68964e+08 
30038.5 4544.87 -1.21821e-13 3.67882e-14 1.68759e+08 


29810.1 0 -1.20907e-13 0 1.68789e+08 
34068 0 -1.38089e-13 0 1.68554e+08 

30038.5 4544.87 -1.21821e-13 3.67882e-14 1.68759e+08 
34247.4 4534.39 -1.38802e-13 3.6657e-14 1.68525e+08 


25792.7 4552.51 -1.0466e-13 3.68903e-14 1.68964e+08 
30038.5 4544.87 -1.21821e-13 3.67882e-14 1.68759e+08 

25719.7 9078.93 -1.04341e-13 7.35629e-14 1.68913e+08 
30058.1 9095.38 -1.21873e-13 7.36128e-14 1.68704e+08 


30038.5 4544.87 -1.21821e-13 3.67882e-14 1.68759e+08 
34247.4 4534.39 -1.38802e-13 3.6657e-14 1.68525e+08 

30058.1 9095.38 -1.21873e-13 7.36128e-14 1.68704e+08 
34341.5 9093.41 -1.39149e-13 7.35022e-14 1.68465e+08 


16953.6 8975.54 -6.88362e-14 7.28536e-14 1.69238e+08 
21314.6 9028.08 -8.65102e-14 7.32229e-14 1.69093e+08 

16723.3 13279.8 -6.7878e-14 1.07785e-13 1.69162e+08 
21088.8 13397.9 -8.55658e-14 1.08658e-13 1.69016e+08 


21314.6 9028.08 -8.65102e-14 7.32229e-14 1.69093e+08 
25719.7 9078.93 -1.04341e-13 7.35629e-14 1.68913e+08 

21088.8 13397.9 -8.55658e-14 1.08658e-13 1.69016e+08 
25430.4 13464.5 -1.03133e-13 1.09095e-13 1.6884e+08 


16723.3 13279.8 -6.7878e-14 1.07785e-13 1.69162e+08 
21088.8 13397.9 -8.55658e-14 1.08658e-13 1.69016e+08 

16590.7 17564.7 -6.73085e-14 1.42543e-13 1.6905e+08 
20842.8 17654.3 -8.45265e-14 1.43164e-13 1.6891e+08 


21088.8 13397.9 -8.55658e-14 1.08658e-13 1.69016e+08 
25430.4 13464.5 -1.03133e-13 1.09095e-13 1.6884e+08 

20842.8 17654.3 -8.45265e-14 1.43164e-13 1.6891e+08 
25232.8 17811.9 -1.02285e-13 1.44302e-13 1.6873e+08 


25719.7 9078.93 -1.04341e-13 7.35629e-14 1.68913e+08 
30058.1 9095.38 -1.21873e-13 7.36128e-14 1.68704e+08 

25430.4 13464.5 -1.03133e-13 1.09095e-13 1.6884e+08 
29784.8 13518.3 -1.20724e-13 1.09407e-13 1.68631e+08 


30058.1 9095.38 -1.21873e-13 7.36128e-14 1.68704e+08 
34341.5 9093.41 -1.39149e-13 7.35022e-14 1.68465e+08 

29784.8 13518.3 -1.20724e-13 1.09407e-13 1.68631e+08 
34150.8 13563.6 -1.38329e-13 1.0963e-13 1.68388e+08 


25430.4 13464.5 -1.03133e-13 1.09095e-13 1.6884e+08 
29784.8 13518.3 -1.20724e-13 1.09407e-13 1.68631e+08 

25232.8 17811.9 -1.02285e-13 1.44302e-13 1.6873e+08 
29542.7 17876.6 -1.19686e-13 1.44667e-13 1.68524e+08 


29784.8 13518.3 -1.20724e-13 1.09407e-13 1.68631e+08 
34150.8 13563.6 -1.38329e-13 1.0963e-13 1.68388e+08 

29542.7 17876.6 -1.19686e-13 1.44667e-13 1.68524e+08 
33907.4 17954.7 -1.3728e-13 1.45109e-13 1.68282e+08 


1.04554e-12 17723.9 0 1.44019e-13 1.69285e+08 
4166.97 17645.8 -1.69001e-14 1.43372e-13 1.69271e+08 

1.30692e-12 22154.1 0 1.79982e-13 1.69131e+08 
4142.66 21926.7 -1.67895e-14 1.78124e-13 1.69123e+08 


4166.97 17645.8 -1.69001e-14 1.43372e-13 1.69271e+08 
8242.08 17450.4 -3.34511e-14 1.41758e-13 1.69233e+08 

4142.66 21926.7 -1.67895e-14 1.78124e-13 1.69123e+08 
8306.83 21982.3 -3.36935e-14 1.78527e-13 1.69076e+08 


1.30692e-12 22154.1 0 1.79982e-13 1.69131e+08 
4142.66 21926.7 -1.67895e-14 1.78124e-13 1.69123e+08 

1.5683e-12 26583.7 0 2.15908e-13 1.68943e+08 
4160.83 26424.4 -1.68497e-14 2.14597e-13 1.68933e+08 


4142.66 21926.7 -1.67895e-14 1.78124e-13 1.69123e+08 
8306.83 21982.3 -3.36935e-14 1.78527e-13 1.69076e+08 

4160.83 26424.4 -1.68497e-14 2.14597e-13 1.68933e+08 
8308.23 26380.4 -3.36737e-14 2.14192e-13 1.6889e+08 


8242.08 17450.4 -3.34511e-14 1.41758e-13 1.69233e+08 
12379.8 17474.8 -5.02367e-14 1.41897e-13 1.69158e+08 

8306.83 21982.3 -3.36935e-14 1.78527e-13 1.69076e+08 
12392.7 21864.1 -5.02583e-14 1.77498e-13 1.69007e+08 


12379.8 17474.8 -5.02367e-14 1.41897e-13 1.69158e+08 
16590.7 17564.7 -6.73085e-14 1.42543e-13 1.6905e+08 

12392.7 21864.1 -5.02583e-14 1.77498e-13 1.69007e+08 
16497.6 21830.9 -6.68892e-14 1.77134e-13 1.68906e+08 


8306.83 21982.3 -3.36935e-14 1.78527e-13 1.69076e+08 
12392.7 21864.1 -5.02583e-14 1.77498e-13 1.69007e+08 

8308.23 26380.4 -3.36737e-14 2.14192e-13 1.6889e+08 
12364.4 26174.4 -5.01043e-14 2.1244e-13 1.68827e+08 


12392.7 21864.1 -5.02583e-14 1.77498e-13 1.69007e+08 
16497.6 21830.9 -6.68892e-14 1.77134e-13 1.68906e+08 

12364.4 26174.4 -5.01043e-14 2.1244e-13 1.68827e+08 
16549.6 26276.7 -6.70508e-14 2.13145e-13 1.68718e+08 


1.5683e-12 26583.7 0 2.15908e-13 1.68943e+08 
4160.83 26424.4 -1.68497e-14 2.14597e-13 1.68933e+08 

1.82969e-12 31012.8 0 2.51806e-13 1.6872e+08 
4151.89 30758.4 -1.67986e-14 2.49727e-13 1.68717e+08 


4160.83 26424.4 -1.68497e-14 2.14597e-13 1.68933e+08 
8308.23 26380.4 -3.36737e-14 2.14192e-13 1.6889e+08 

4151.89 30758.4 -1.67986e-14 2.49727e-13 1.68717e+08 
8314.17 30795.2 -3.36667e-14 2.49963e-13 1.6867e+08 


1.82969e-12 31012.8 0 2.51806e-13 1.6872e+08 
4151.89 30758.4 -1.67986e-14 2.49727e-13 1.68717e+08 

2.09107e-12 35441.1 0 2.87656e-13 1.68463e+08 
4160.17 35217.2 -1.68141e-14 2.8582e-13 1.6846e+08 


4151.89 30758.4 -1.67986e-14 2.49727e-13 1.68717e+08 
8314.17 30795.2 -3.36667e-14 2.49963e-13 1.6867e+08 

4160.17 35217.2 -1.68141e-14 2.8582e-13 1.6846e+08 
8337.05 35285.9 -3.37204e-14 2.86301e-13 1.68411e+08 


8308.23 26380.4 -3.36737e-14 2.14192e-13 1.6889e+08 
12364.4 26174.4 -5.01043e-14 2.1244e-13 1.68827e+08 

8314.17 30795.2 -3.36667e-14 2.49963e-13 1.6867e+08 
12410.9 30647.6 -5.02474e-14 2.4867e-13 1.68605e+08 


12364.4 26174.4 -5.01043e-14 2.1244e-13 1.68827e+08 
16549.6 26276.7 -6.70508e-14 2.13145e-13 1.68718e+08 

12410.9 30647.6 -5.02474e-14 2.4867e-13 1.68605e+08 
16521.3 30599.8 -6.68732e-14 2.48141e-13 1.68504e+08 


8314.17 30795.2 -3.36667e-14 2.49963e-13 1.6867e+08 
12410.9 30647.6 -5.02474e-14 2.4867e-13 1.68605e+08 

8337.05 35285.9 -3.37204e-14 2.86301e-13 1.68411e+08 
12494.2 35255.5 -5.05322e-14 2.85939e-13 1.68337e+08 


12410.9 30647.6 -5.02474e-14 2.4867e-13 1.68605e+08 
16521.3 30599.8 -6.68732e-14 2.48141e-13 1.68504e+08 

12494.2 35255.5 -5.05322e-14 2.85939e-13 1.68337e+08 
16488.5 34896.9 -6.66704e-14 2.82891e-13 1.68259e+08 


16590.7 17564.7 -6.73085e-14 1.42543e-13 1.6905e+08 
20842.8 17654.3 -8.45265e-14 1.43164e-13 1.6891e+08 

16497.6 21830.9 -6.68892e-14 1.77134e-13 1.68906e+08 
20739.2 21956.2 -8.40571e-14 1.78015e-13 1.68764e+08 


20842.8 17654.3 -8.45265e-14 1.43164e-13 1.6891e+08 
25232.8 17811.9 -1.02285e-13 1.44302e-13 1.6873e+08 

20739.2 21956.2 -8.40571e-14 1.78015e-13 1.68764e+08 
24987.6 22046.5 -1.01228e-13 1.78585e-13 1.68593e+08 


16497.6 21830.9 -6.68892e-14 1.77134e-13 1.68906e+08 
20739.2 21956.2 -8.40571e-14 1.78015e-13 1.68764e+08 

16549.6 26276.7 -6.70508e-14 2.13145e-13 1.68718e+08 
20653.8 26236.3 -8.36469e-14 2.12668e-13 1.68587e+08 


20739.2 21956.2 -8.40571e-14 1.78015e-13 1.68764e+08 
24987.6 22046.5 -1.01228e-13 1.78585e-13 1.68593e+08 

20653.8 26236.3 -8.36469e-14 2.12668e-13 1.68587e+08 
24888.3 26347.9 -1.00752e-13 2.13377e-13 1.68416e+08 


25232.8 17811.9 -1.02285e-13 1.44302e-13 1.6873e+08 
29542.7 17876.6 -1.19686e-13 1.44667e-13 1.68524e+08 

24987.6 22046.5 -1.01228e-13 1.78585e-13 1.68593e+08 
29376.9 22218.3 -1.18943e-13 1.7977e-13 1.6838e+08 


29542.7 17876.6 -1.19686e-13 1.44667e-13 1.68524e+08 
33907.4 17954.7 -1.3728e-13 1.45109e-13 1.68282e+08 

29376.9 22218.3 -1.18943e-13 1.7977e-13 1.6838e+08 
33696.2 22301.4 -1.36343e-13 1.80212e-13 1.68141e+08 


24987.6 22046.5 -1.01228e-13 1.78585e-13 1.68593e+08 
29376.9 22218.3 -1.18943e-13 1.7977e-13 1.6838e+08 

24888.3 26347.9 -1.00752e-13 2.13377e-13 1.68416e+08 
29122.1 26427.8 -1.17826e-13 2.13795e-13 1.68214e+08 


29376.9 22218.3 -1.18943e-13 1.7977e-13 1.6838e+08 
33696.2 22301.4 -1.36343e-13 1.80212e-13 1.68141e+08 

29122.1 26427.8 -1.17826e-13 2.13795e-13 1.68214e+08 
33449.9 26563.2 -1.35247e-13 2.14613e-13 1.67974e+08 


16549.6 26276.7 -6.70508e-14 2.13145e-13 1.68718e+08 
20653.8 26236.3 -8.36469e-14 2.12668e-13 1.68587e+08 

16521.3 30599.8 -6.68732e-14 2.48141e-13 1.68504e+08 
20671.9 30631.8 -8.36463e-14 2.48218e-13 1.68369e+08 


20653.8 26236.3 -8.36469e-14 2.12668e-13 1.68587e+08 
24888.3 26347.9 -1.00752e-13 2.13377e-13 1.68416e+08 

20671.9 30631.8 -8.36463e-14 2.48218e-13 1.68369e+08 
24806.3 30634.1 -1.0033e-13 2.48019e-13 1.68206e+08 


16521.3 30599.8 -6.68732e-14 2.48141e-13 1.68504e+08 
20671.9 30631.8 -8.36463e-14 2.48218e-13 1.68369e+08 

16488.5 34896.9 -6.66704e-14 2.82891e-13 1.68259e+08 
20663.7 34988.8 -8.3527e-14 2.83427e-13 1.68119e+08 


20671.9 30631.8 -8.36463e-14 2.48218e-13 1.68369e+08 
24806.3 30634.1 -1.0033e-13 2.48019e-13 1.68206e+08 

20663.7 34988.8 -8.3527e-14 2.83427e-13 1.68119e+08 
24765.9 34948.2 -1.00063e-13 2.82854e-13 1.67961e+08 


24888.3 26347.9 -1.00752e-13 2.13377e-13 1.68416e+08 
29122.1 26427.8 -1.17826e-13 2.13795e-13 1.68214e+08 

