# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:23: 8
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69398e+08 
4230.55 0 7.44232e-14 0 1.69381e+08 

2.61384e-13 4461.96 0 -1.56955e-13 1.69381e+08 
4119.92 4421.37 7.24744e-14 -1.55516e-13 1.69365e+08 


4230.55 0 7.44232e-14 0 1.69381e+08 
8460.61 0 1.48791e-13 0 1.69335e+08 

4119.92 4421.37 7.24744e-14 -1.55516e-13 1.69365e+08 
8420.02 4518.4 1.48067e-13 -1.58892e-13 1.69318e+08 


2.61384e-13 4461.96 0 -1.56955e-13 1.69381e+08 
4119.92 4421.37 7.24744e-14 -1.55516e-13 1.69365e+08 

5.22767e-13 8923.7 0 -3.13875e-13 1.6933e+08 
4093.35 8785.93 7.19873e-14 -3.09003e-13 1.69316e+08 


4119.92 4421.37 7.24744e-14 -1.55516e-13 1.69365e+08 
8420.02 4518.4 1.48067e-13 -1.58892e-13 1.69318e+08 

4093.35 8785.93 7.19873e-14 -3.09003e-13 1.69316e+08 
8239.38 8843.02 1.44857e-13 -3.10938e-13 1.69271e+08 


8460.61 0 1.48791e-13 0 1.69335e+08 
12690.6 0 2.23132e-13 0 1.69257e+08 

8420.02 4518.4 1.48067e-13 -1.58892e-13 1.69318e+08 
12773.6 4570.09 2.2457e-13 -1.60641e-13 1.69237e+08 


12690.6 0 2.23132e-13 0 1.69257e+08 
16920.7 0 2.97419e-13 0 1.69148e+08 

12773.6 4570.09 2.2457e-13 -1.60641e-13 1.69237e+08 
17056.2 4576.95 2.99771e-13 -1.60786e-13 1.69126e+08 


8420.02 4518.4 1.48067e-13 -1.58892e-13 1.69318e+08 
12773.6 4570.09 2.2457e-13 -1.60641e-13 1.69237e+08 

8239.38 8843.02 1.44857e-13 -3.10938e-13 1.69271e+08 
12531.2 8966.59 2.20256e-13 -3.15157e-13 1.69191e+08 


12773.6 4570.09 2.2457e-13 -1.60641e-13 1.69237e+08 
17056.2 4576.95 2.99771e-13 -1.60786e-13 1.69126e+08 

12531.2 8966.59 2.20256e-13 -3.15157e-13 1.69191e+08 
16839.6 9037.46 2.95894e-13 -3.17464e-13 1.6908e+08 


5.22767e-13 8923.7 0 -3.13875e-13 1.6933e+08 
4093.35 8785.93 7.19873e-14 -3.09003e-13 1.69316e+08 

7.8415e-13 13385.3 0 -4.70739e-13 1.69244e+08 
4125.77 13282.7 7.25254e-14 -4.67093e-13 1.69231e+08 


4093.35 8785.93 7.19873e-14 -3.09003e-13 1.69316e+08 
8239.38 8843.02 1.44857e-13 -3.10938e-13 1.69271e+08 

4125.77 13282.7 7.25254e-14 -4.67093e-13 1.69231e+08 
8218.15 13229.7 1.44422e-13 -4.65125e-13 1.69188e+08 


7.8415e-13 13385.3 0 -4.70739e-13 1.69244e+08 
4125.77 13282.7 7.25254e-14 -4.67093e-13 1.69231e+08 

1.04554e-12 17846.8 0 -6.27518e-13 1.69125e+08 
4139.47 17768.1 7.27218e-14 -6.24705e-13 1.69111e+08 


4125.77 13282.7 7.25254e-14 -4.67093e-13 1.69231e+08 
8218.15 13229.7 1.44422e-13 -4.65125e-13 1.69188e+08 

4139.47 17768.1 7.27218e-14 -6.24705e-13 1.69111e+08 
8186.71 17571.5 1.43786e-13 -6.1765e-13 1.69074e+08 


8239.38 8843.02 1.44857e-13 -3.10938e-13 1.69271e+08 
12531.2 8966.59 2.20256e-13 -3.15157e-13 1.69191e+08 

8218.15 13229.7 1.44422e-13 -4.65125e-13 1.69188e+08 
12359 13264.5 2.17144e-13 -4.66165e-13 1.69113e+08 


12531.2 8966.59 2.20256e-13 -3.15157e-13 1.69191e+08 
16839.6 9037.46 2.95894e-13 -3.17464e-13 1.6908e+08 

12359 13264.5 2.17144e-13 -4.66165e-13 1.69113e+08 
16610.9 13371.6 2.91759e-13 -4.6966e-13 1.69003e+08 


8218.15 13229.7 1.44422e-13 -4.65125e-13 1.69188e+08 
12359 13264.5 2.17144e-13 -4.66165e-13 1.69113e+08 

8186.71 17571.5 1.43786e-13 -6.1765e-13 1.69074e+08 
12296.6 17595.9 2.15925e-13 -6.1827e-13 1.69e+08 


12359 13264.5 2.17144e-13 -4.66165e-13 1.69113e+08 
16610.9 13371.6 2.91759e-13 -4.6966e-13 1.69003e+08 

12296.6 17595.9 2.15925e-13 -6.1827e-13 1.69e+08 
16479 17686.3 2.89279e-13 -6.21102e-13 1.68892e+08 


16920.7 0 2.97419e-13 0 1.69148e+08 
21150.6 0 3.71631e-13 0 1.69007e+08 

17056.2 4576.95 2.99771e-13 -1.60786e-13 1.69126e+08 
21336.4 4580.68 3.74855e-13 -1.60796e-13 1.68982e+08 


21150.6 0 3.71631e-13 0 1.69007e+08 
25380.4 0 4.4575e-13 0 1.68836e+08 

21336.4 4580.68 3.74855e-13 -1.60796e-13 1.68982e+08 
25619.5 4583.83 4.49894e-13 -1.60757e-13 1.68807e+08 


17056.2 4576.95 2.99771e-13 -1.60786e-13 1.69126e+08 
21336.4 4580.68 3.74855e-13 -1.60796e-13 1.68982e+08 

16839.6 9037.46 2.95894e-13 -3.17464e-13 1.6908e+08 
21171.4 9090.28 3.71866e-13 -3.19078e-13 1.68936e+08 


21336.4 4580.68 3.74855e-13 -1.60796e-13 1.68982e+08 
25619.5 4583.83 4.49894e-13 -1.60757e-13 1.68807e+08 

21171.4 9090.28 3.71866e-13 -3.19078e-13 1.68936e+08 
25546.9 9141.33 4.48503e-13 -3.20569e-13 1.68757e+08 


25380.4 0 4.4575e-13 0 1.68836e+08 
29610.2 0 5.19757e-13 0 1.68633e+08 

25619.5 4583.83 4.49894e-13 -1.60757e-13 1.68807e+08 
29837 4576.09 5.23674e-13 -1.60312e-13 1.68603e+08 


29610.2 0 5.19757e-13 0 1.68633e+08 
33839.7 0 5.93634e-13 0 1.68399e+08 

29837 4576.09 5.23674e-13 -1.60312e-13 1.68603e+08 
34017.9 4565.47 5.9669e-13 -1.59744e-13 1.6837e+08 


25619.5 4583.83 4.49894e-13 -1.60757e-13 1.68807e+08 
29837 4576.09 5.23674e-13 -1.60312e-13 1.68603e+08 

25546.9 9141.33 4.48503e-13 -3.20569e-13 1.68757e+08 
29856.4 9157.77 5.23872e-13 -3.20793e-13 1.68548e+08 


29837 4576.09 5.23674e-13 -1.60312e-13 1.68603e+08 
34017.9 4565.47 5.9669e-13 -1.59744e-13 1.6837e+08 

29856.4 9157.77 5.23872e-13 -3.20793e-13 1.68548e+08 
34111.3 9155.65 5.98159e-13 -3.20317e-13 1.68311e+08 


16839.6 9037.46 2.95894e-13 -3.17464e-13 1.6908e+08 
21171.4 9090.28 3.71866e-13 -3.19078e-13 1.68936e+08 

16610.9 13371.6 2.91759e-13 -4.6966e-13 1.69003e+08 
20947 13490.4 3.67774e-13 -4.73478e-13 1.68858e+08 


21171.4 9090.28 3.71866e-13 -3.19078e-13 1.68936e+08 
25546.9 9141.33 4.48503e-13 -3.20569e-13 1.68757e+08 

20947 13490.4 3.67774e-13 -4.73478e-13 1.68858e+08 
25259.5 13557.3 4.43283e-13 -4.75388e-13 1.68683e+08 


16610.9 13371.6 2.91759e-13 -4.6966e-13 1.69003e+08 
20947 13490.4 3.67774e-13 -4.73478e-13 1.68858e+08 

16479 17686.3 2.89279e-13 -6.21102e-13 1.68892e+08 
20702.6 17776.3 3.63285e-13 -6.2381e-13 1.68752e+08 


