# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:37: 9
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69409e+08 
4255.36 0 -2.91899e-15 0 1.69392e+08 

2.61384e-13 4396.94 0 6.06806e-15 1.69392e+08 
4144.28 4356.85 -2.83922e-15 6.01115e-15 1.69376e+08 


4255.36 0 -2.91899e-15 0 1.69392e+08 
8508.29 0 -5.8652e-15 0 1.69345e+08 

4144.28 4356.85 -2.83922e-15 6.01115e-15 1.69376e+08 
8467.61 4452.33 -5.83412e-15 6.13947e-15 1.69329e+08 


2.61384e-13 4396.94 0 6.06806e-15 1.69392e+08 
4144.28 4356.85 -2.83922e-15 6.01115e-15 1.69376e+08 

5.22767e-13 8793.67 0 1.2134e-14 1.69342e+08 
4117.41 8658.09 -2.82184e-15 1.19493e-14 1.69328e+08 


4144.28 4356.85 -2.83922e-15 6.01115e-15 1.69376e+08 
8467.61 4452.33 -5.83412e-15 6.13947e-15 1.69329e+08 

4117.41 8658.09 -2.82184e-15 1.19493e-14 1.69328e+08 
8286 8714.34 -5.70554e-15 1.20243e-14 1.69282e+08 


8508.29 0 -5.8652e-15 0 1.69345e+08 
12761.9 0 -8.79964e-15 0 1.69267e+08 

8467.61 4452.33 -5.83412e-15 6.13947e-15 1.69329e+08 
12845.3 4503.33 -8.85658e-15 6.20853e-15 1.69247e+08 


12761.9 0 -8.79964e-15 0 1.69267e+08 
17015.6 0 -1.17323e-14 0 1.69157e+08 

12845.3 4503.33 -8.85658e-15 6.20853e-15 1.69247e+08 
17151.8 4510.16 -1.18246e-14 6.2163e-15 1.69135e+08 


8467.61 4452.33 -5.83412e-15 6.13947e-15 1.69329e+08 
12845.3 4503.33 -8.85658e-15 6.20853e-15 1.69247e+08 

8286 8714.34 -5.70554e-15 1.20243e-14 1.69282e+08 
12601.6 8835.92 -8.68372e-15 1.2185e-14 1.69202e+08 


12845.3 4503.33 -8.85658e-15 6.20853e-15 1.69247e+08 
17151.8 4510.16 -1.18246e-14 6.2163e-15 1.69135e+08 

12601.6 8835.92 -8.68372e-15 1.2185e-14 1.69202e+08 
16934 8905.72 -1.16695e-14 1.22748e-14 1.6909e+08 


5.22767e-13 8793.67 0 1.2134e-14 1.69342e+08 
4117.41 8658.09 -2.82184e-15 1.19493e-14 1.69328e+08 

7.8415e-13 13190.3 0 1.8196e-14 1.69258e+08 
4149.91 13089.1 -2.84352e-15 1.80559e-14 1.69244e+08 


4117.41 8658.09 -2.82184e-15 1.19493e-14 1.69328e+08 
8286 8714.34 -5.70554e-15 1.20243e-14 1.69282e+08 

4149.91 13089.1 -2.84352e-15 1.80559e-14 1.69244e+08 
8264.49 13036.9 -5.6889e-15 1.79797e-14 1.69201e+08 


7.8415e-13 13190.3 0 1.8196e-14 1.69258e+08 
4149.91 13089.1 -2.84352e-15 1.80559e-14 1.69244e+08 

1.04554e-12 17586.9 0 2.42538e-14 1.69141e+08 
4163.58 17509.3 -2.85136e-15 2.41436e-14 1.69126e+08 


4149.91 13089.1 -2.84352e-15 1.80559e-14 1.69244e+08 
8264.49 13036.9 -5.6889e-15 1.79797e-14 1.69201e+08 

4163.58 17509.3 -2.85136e-15 2.41436e-14 1.69126e+08 
8232.72 17315.9 -5.66328e-15 2.38799e-14 1.69089e+08 


8286 8714.34 -5.70554e-15 1.20243e-14 1.69282e+08 
12601.6 8835.92 -8.68372e-15 1.2185e-14 1.69202e+08 

8264.49 13036.9 -5.6889e-15 1.79797e-14 1.69201e+08 
12428.4 13071.4 -8.55805e-15 1.80237e-14 1.69125e+08 


12601.6 8835.92 -8.68372e-15 1.2185e-14 1.69202e+08 
16934 8905.72 -1.16695e-14 1.22748e-14 1.6909e+08 

12428.4 13071.4 -8.55805e-15 1.80237e-14 1.69125e+08 
16703.9 13177 -1.15032e-14 1.81618e-14 1.69015e+08 


8264.49 13036.9 -5.6889e-15 1.79797e-14 1.69201e+08 
12428.4 13071.4 -8.55805e-15 1.80237e-14 1.69125e+08 

8232.72 17315.9 -5.66328e-15 2.38799e-14 1.69089e+08 
12365.5 17339.9 -8.5076e-15 2.39045e-14 1.69014e+08 


12428.4 13071.4 -8.55805e-15 1.80237e-14 1.69125e+08 
16703.9 13177 -1.15032e-14 1.81618e-14 1.69015e+08 

12365.5 17339.9 -8.5076e-15 2.39045e-14 1.69014e+08 
16571.1 17428.9 -1.1403e-14 2.40152e-14 1.68906e+08 


17015.6 0 -1.17323e-14 0 1.69157e+08 
21269.2 0 -1.46626e-14 0 1.69016e+08 

17151.8 4510.16 -1.18246e-14 6.2163e-15 1.69135e+08 
21455.9 4513.9 -1.47891e-14 6.21856e-15 1.68991e+08 


21269.2 0 -1.46626e-14 0 1.69016e+08 
25522.6 0 -1.75903e-14 0 1.68843e+08 

21455.9 4513.9 -1.47891e-14 6.21856e-15 1.68991e+08 
25762.9 4517.1 -1.77542e-14 6.21972e-15 1.68815e+08 


17151.8 4510.16 -1.18246e-14 6.2163e-15 1.69135e+08 
21455.9 4513.9 -1.47891e-14 6.21856e-15 1.68991e+08 

16934 8905.72 -1.16695e-14 1.22748e-14 1.6909e+08 
21290 8957.85 -1.46683e-14 1.23402e-14 1.68945e+08 


21455.9 4513.9 -1.47891e-14 6.21856e-15 1.68991e+08 
25762.9 4517.1 -1.77542e-14 6.21972e-15 1.68815e+08 

21290 8957.85 -1.46683e-14 1.23402e-14 1.68945e+08 
25689.8 9008.17 -1.76965e-14 1.24003e-14 1.68766e+08 


25522.6 0 -1.75903e-14 0 1.68843e+08 
29775.9 0 -2.05143e-14 0 1.68639e+08 

25762.9 4517.1 -1.77542e-14 6.21972e-15 1.68815e+08 
30003.9 4509.56 -2.06689e-14 6.20526e-15 1.6861e+08 


29775.9 0 -2.05143e-14 0 1.68639e+08 
34029.1 0 -2.34347e-14 0 1.68404e+08 

30003.9 4509.56 -2.06689e-14 6.20526e-15 1.6861e+08 
34208.2 4499.16 -2.35544e-14 6.1858e-15 1.68376e+08 


25762.9 4517.1 -1.77542e-14 6.21972e-15 1.68815e+08 
30003.9 4509.56 -2.06689e-14 6.20526e-15 1.6861e+08 

25689.8 9008.17 -1.76965e-14 1.24003e-14 1.68766e+08 
30023.3 9024.47 -2.06742e-14 1.2413e-14 1.68556e+08 


30003.9 4509.56 -2.06689e-14 6.20526e-15 1.6861e+08 
34208.2 4499.16 -2.35544e-14 6.1858e-15 1.68376e+08 

30023.3 9024.47 -2.06742e-14 1.2413e-14 1.68556e+08 
34302.1 9022.51 -2.36088e-14 1.23998e-14 1.68317e+08 


16934 8905.72 -1.16695e-14 1.22748e-14 1.6909e+08 
21290 8957.85 -1.46683e-14 1.23402e-14 1.68945e+08 

16703.9 13177 -1.15032e-14 1.81618e-14 1.69015e+08 
21064.1 13294 -1.45047e-14 1.83114e-14 1.6887e+08 


21290 8957.85 -1.46683e-14 1.23402e-14 1.68945e+08 
25689.8 9008.17 -1.76965e-14 1.24003e-14 1.68766e+08 

21064.1 13294 -1.45047e-14 1.83114e-14 1.6887e+08 
25400.6 13360.1 -1.74858e-14 1.83914e-14 1.68694e+08 


16703.9 13177 -1.15032e-14 1.81618e-14 1.69015e+08 
21064.1 13294 -1.45047e-14 1.83114e-14 1.6887e+08 

16571.1 17428.9 -1.1403e-14 2.40152e-14 1.68906e+08 
20818.3 17517.8 -1.43214e-14 2.41261e-14 1.68766e+08 


21064.1 13294 -1.45047e-14 1.83114e-14 1.6887e+08 
25400.6 13360.1 -1.74858e-14 1.83914e-14 1.68694e+08 

20818.3 17517.8 -1.43214e-14 2.41261e-14 1.68766e+08 
25202.7 17673.9 -1.73363e-14 2.43221e-14 1.68586e+08 


25689.8 9008.17 -1.76965e-14 1.24003e-14 1.68766e+08 
30023.3 9024.47 -2.06742e-14 1.2413e-14 1.68556e+08 

25400.6 13360.1 -1.74858e-14 1.83914e-14 1.68694e+08 
29750.1 13413.3 -2.04724e-14 1.84495e-14 1.68484e+08 


30023.3 9024.47 -2.06742e-14 1.2413e-14 1.68556e+08 
34302.1 9022.51 -2.36088e-14 1.23998e-14 1.68317e+08 

29750.1 13413.3 -2.04724e-14 1.84495e-14 1.68484e+08 
34111.2 13458.2 -2.34622e-14 1.84942e-14 1.68242e+08 


25400.6 13360.1 -1.74858e-14 1.83914e-14 1.68694e+08 
29750.1 13413.3 -2.04724e-14 1.84495e-14 1.68484e+08 

25202.7 17673.9 -1.73363e-14 2.43221e-14 1.68586e+08 
29507.9 17738.2 -2.02876e-14 2.43935e-14 1.6838e+08 


29750.1 13413.3 -2.04724e-14 1.84495e-14 1.68484e+08 
34111.2 13458.2 -2.34622e-14 1.84942e-14 1.68242e+08 

29507.9 17738.2 -2.02876e-14 2.43935e-14 1.6838e+08 
33867.4 17815.6 -2.32763e-14 2.44777e-14 1.68138e+08 


1.04554e-12 17586.9 0 2.42538e-14 1.69141e+08 
4163.58 17509.3 -2.85136e-15 2.41436e-14 1.69126e+08 

1.30692e-12 21983.6 0 3.03086e-14 1.68989e+08 
4139.39 21758.1 -2.83006e-15 2.99981e-14 1.68982e+08 


4163.58 17509.3 -2.85136e-15 2.41436e-14 1.69126e+08 
8232.72 17315.9 -5.66328e-15 2.38799e-14 1.69089e+08 

4139.39 21758.1 -2.83006e-15 2.99981e-14 1.68982e+08 
8297.05 21812.7 -5.70274e-15 3.00628e-14 1.68935e+08 


1.30692e-12 21983.6 0 3.03086e-14 1.68989e+08 
4139.39 21758.1 -2.83006e-15 2.99981e-14 1.68982e+08 

1.5683e-12 26379.4 0 3.63486e-14 1.68805e+08 
4157.44 26221.1 -2.83844e-15 3.61273e-14 1.68796e+08 


4139.39 21758.1 -2.83006e-15 2.99981e-14 1.68982e+08 
8297.05 21812.7 -5.70274e-15 3.00628e-14 1.68935e+08 

4157.44 26221.1 -2.83844e-15 3.61273e-14 1.68796e+08 
8298.16 26177.7 -5.69654e-15 3.60649e-14 1.68753e+08 


8232.72 17315.9 -5.66328e-15 2.38799e-14 1.69089e+08 
12365.5 17339.9 -8.5076e-15 2.39045e-14 1.69014e+08 

8297.05 21812.7 -5.70274e-15 3.00628e-14 1.68935e+08 
12378 21695.4 -8.50811e-15 2.98937e-14 1.68866e+08 


12365.5 17339.9 -8.5076e-15 2.39045e-14 1.69014e+08 
