# This file was generated by the deal.II library.
# Date =  2015/8/18
# Time =  20:19: 9
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
0 0 0 0 1.69434e+08 
4220.27 0 1.11156e-13 0 1.69417e+08 

2.61384e-13 4511.04 0 -2.37593e-13 1.69416e+08 
4109.8 4470.04 1.08238e-13 -2.35419e-13 1.69401e+08 


4220.27 0 1.11156e-13 0 1.69417e+08 
8441.13 0 2.22275e-13 0 1.69371e+08 

4109.8 4470.04 1.08238e-13 -2.35419e-13 1.69401e+08 
8400.57 4568.22 2.21185e-13 -2.40539e-13 1.69354e+08 


2.61384e-13 4511.04 0 -2.37593e-13 1.69416e+08 
4109.8 4470.04 1.08238e-13 -2.35419e-13 1.69401e+08 

5.22767e-13 9021.81 0 -4.75121e-13 1.69364e+08 
4083.39 8882.41 1.07507e-13 -4.67747e-13 1.69351e+08 


4109.8 4470.04 1.08238e-13 -2.35419e-13 1.69401e+08 
8400.57 4568.22 2.21185e-13 -2.40539e-13 1.69354e+08 

4083.39 8882.41 1.07507e-13 -4.67747e-13 1.69351e+08 
8220.32 8940.14 2.16374e-13 -4.70689e-13 1.69306e+08 


8441.13 0 2.22275e-13 0 1.69371e+08 
12661.5 0 3.33344e-13 0 1.69293e+08 

8400.57 4568.22 2.21185e-13 -2.40539e-13 1.69354e+08 
12744.4 4620.45 3.35486e-13 -2.43197e-13 1.69273e+08 


12661.5 0 3.33344e-13 0 1.69293e+08 
16882 0 4.44342e-13 0 1.69184e+08 

12744.4 4620.45 3.35486e-13 -2.43197e-13 1.69273e+08 
17017.2 4627.33 4.47846e-13 -2.43432e-13 1.69162e+08 


8400.57 4568.22 2.21185e-13 -2.40539e-13 1.69354e+08 
12744.4 4620.45 3.35486e-13 -2.43197e-13 1.69273e+08 

8220.32 8940.14 2.16374e-13 -4.70689e-13 1.69306e+08 
12502.5 9065.19 3.29017e-13 -4.77102e-13 1.69226e+08 


12744.4 4620.45 3.35486e-13 -2.43197e-13 1.69273e+08 
17017.2 4627.33 4.47846e-13 -2.43432e-13 1.69162e+08 

12502.5 9065.19 3.29017e-13 -4.77102e-13 1.69226e+08 
16801.2 9136.85 4.42022e-13 -4.80627e-13 1.69115e+08 


5.22767e-13 9021.81 0 -4.75121e-13 1.69364e+08 
4083.39 8882.41 1.07507e-13 -4.67747e-13 1.69351e+08 

7.8415e-13 13532.4 0 -7.1254e-13 1.69278e+08 
4115.8 13428.6 1.08301e-13 -7.07027e-13 1.69264e+08 


4083.39 8882.41 1.07507e-13 -4.67747e-13 1.69351e+08 
8220.32 8940.14 2.16374e-13 -4.70689e-13 1.69306e+08 

4115.8 13428.6 1.08301e-13 -7.07027e-13 1.69264e+08 
8199.26 13375.1 2.15705e-13 -7.04069e-13 1.69221e+08 


7.8415e-13 13532.4 0 -7.1254e-13 1.69278e+08 
4115.8 13428.6 1.08301e-13 -7.07027e-13 1.69264e+08 

1.04554e-12 18042.8 0 -9.4979e-13 1.69156e+08 
4129.54 17963.3 1.0858e-13 -9.45546e-13 1.69142e+08 


4115.8 13428.6 1.08301e-13 -7.07027e-13 1.69264e+08 
8199.26 13375.1 2.15705e-13 -7.04069e-13 1.69221e+08 

4129.54 17963.3 1.0858e-13 -9.45546e-13 1.69142e+08 
8168.01 17764.3 2.14726e-13 -9.34885e-13 1.69105e+08 


8220.32 8940.14 2.16374e-13 -4.70689e-13 1.69306e+08 
12502.5 9065.19 3.29017e-13 -4.77102e-13 1.69226e+08 

8199.26 13375.1 2.15705e-13 -7.04069e-13 1.69221e+08 
12330.7 13410.2 3.24333e-13 -7.05671e-13 1.69146e+08 


12502.5 9065.19 3.29017e-13 -4.77102e-13 1.69226e+08 
16801.2 9136.85 4.42022e-13 -4.80627e-13 1.69115e+08 

12330.7 13410.2 3.24333e-13 -7.05671e-13 1.69146e+08 
16573 13518.4 4.35799e-13 -7.11006e-13 1.69037e+08 


8199.26 13375.1 2.15705e-13 -7.04069e-13 1.69221e+08 
12330.7 13410.2 3.24333e-13 -7.05671e-13 1.69146e+08 

8168.01 17764.3 2.14726e-13 -9.34885e-13 1.69105e+08 
12268.6 17789 3.22466e-13 -9.35865e-13 1.69031e+08 


12330.7 13410.2 3.24333e-13 -7.05671e-13 1.69146e+08 
16573 13518.4 4.35799e-13 -7.11006e-13 1.69037e+08 

12268.6 17789 3.22466e-13 -9.35865e-13 1.69031e+08 
16441.6 17880.4 4.32032e-13 -9.40212e-13 1.68924e+08 


16882 0 4.44342e-13 0 1.69184e+08 
21102.2 0 5.55239e-13 0 1.69044e+08 

17017.2 4627.33 4.47846e-13 -2.43432e-13 1.69162e+08 
21287.6 4631.07 5.60044e-13 -2.43466e-13 1.69019e+08 


21102.2 0 5.55239e-13 0 1.69044e+08 
25322.3 0 6.66011e-13 0 1.68873e+08 

21287.6 4631.07 5.60044e-13 -2.43466e-13 1.69019e+08 
25561 4634.2 6.72193e-13 -2.43431e-13 1.68844e+08 


17017.2 4627.33 4.47846e-13 -2.43432e-13 1.69162e+08 
21287.6 4631.07 5.60044e-13 -2.43466e-13 1.69019e+08 

16801.2 9136.85 4.42022e-13 -4.80627e-13 1.69115e+08 
21123.1 9190.21 5.55539e-13 -4.8311e-13 1.68971e+08 


21287.6 4631.07 5.60044e-13 -2.43466e-13 1.69019e+08 
25561 4634.2 6.72193e-13 -2.43431e-13 1.68844e+08 

21123.1 9190.21 5.55539e-13 -4.8311e-13 1.68971e+08 
25488.6 9241.81 6.70068e-13 -4.85419e-13 1.68792e+08 


25322.3 0 6.66011e-13 0 1.68873e+08 
29542.4 0 7.76636e-13 0 1.6867e+08 

25561 4634.2 6.72193e-13 -2.43431e-13 1.68844e+08 
29768.7 4626.33 7.82476e-13 -2.42786e-13 1.6864e+08 


29542.4 0 7.76636e-13 0 1.6867e+08 
33762.2 0 8.87088e-13 0 1.68437e+08 

29768.7 4626.33 7.82476e-13 -2.42786e-13 1.6864e+08 
33940 4615.56 8.91636e-13 -2.41957e-13 1.68408e+08 


25561 4634.2 6.72193e-13 -2.43431e-13 1.68844e+08 
29768.7 4626.33 7.82476e-13 -2.42786e-13 1.6864e+08 

25488.6 9241.81 6.70068e-13 -4.85419e-13 1.68792e+08 
29788.2 9258.38 7.82719e-13 -4.85818e-13 1.68584e+08 


29768.7 4626.33 7.82476e-13 -2.42786e-13 1.6864e+08 
33940 4615.56 8.91636e-13 -2.41957e-13 1.68408e+08 

29788.2 9258.38 7.82719e-13 -4.85818e-13 1.68584e+08 
34033.4 9256.17 8.93772e-13 -4.85163e-13 1.68348e+08 


16801.2 9136.85 4.42022e-13 -4.80627e-13 1.69115e+08 
21123.1 9190.21 5.55539e-13 -4.8311e-13 1.68971e+08 

16573 13518.4 4.35799e-13 -7.11006e-13 1.69037e+08 
20899.3 13638.5 5.49367e-13 -7.16846e-13 1.68892e+08 


21123.1 9190.21 5.55539e-13 -4.8311e-13 1.68971e+08 
25488.6 9241.81 6.70068e-13 -4.85419e-13 1.68792e+08 

20899.3 13638.5 5.49367e-13 -7.16846e-13 1.68892e+08 
25202 13706.1 6.62194e-13 -7.19809e-13 1.68718e+08 


16573 13518.4 4.35799e-13 -7.11006e-13 1.69037e+08 
20899.3 13638.5 5.49367e-13 -7.16846e-13 1.68892e+08 

16441.6 17880.4 4.32032e-13 -9.40212e-13 1.68924e+08 
20655.6 17971.3 5.42578e-13 -9.44384e-13 1.68784e+08 


20899.3 13638.5 5.49367e-13 -7.16846e-13 1.68892e+08 
25202 13706.1 6.62194e-13 -7.19809e-13 1.68718e+08 

20655.6 17971.3 5.42578e-13 -9.44384e-13 1.68784e+08 
25006.3 18131.4 6.56571e-13 -9.52021e-13 1.68606e+08 


25488.6 9241.81 6.70068e-13 -4.85419e-13 1.68792e+08 
29788.2 9258.38 7.82719e-13 -4.85818e-13 1.68584e+08 

25202 13706.1 6.62194e-13 -7.19809e-13 1.68718e+08 
29517.5 13760.6 7.75205e-13 -7.21973e-13 1.6851e+08 


29788.2 9258.38 7.82719e-13 -4.85818e-13 1.68584e+08 
34033.4 9256.17 8.93772e-13 -4.85163e-13 1.68348e+08 

29517.5 13760.6 7.75205e-13 -7.21973e-13 1.6851e+08 
33844.5 13806.4 8.88338e-13 -7.23565e-13 1.68269e+08 


25202 13706.1 6.62194e-13 -7.19809e-13 1.68718e+08 
29517.5 13760.6 7.75205e-13 -7.21973e-13 1.6851e+08 

25006.3 18131.4 6.56571e-13 -9.52021e-13 1.68606e+08 
29277.7 18196.9 7.68349e-13 -9.54549e-13 1.68401e+08 


29517.5 13760.6 7.75205e-13 -7.21973e-13 1.6851e+08 
33844.5 13806.4 8.88338e-13 -7.23565e-13 1.68269e+08 

29277.7 18196.9 7.68349e-13 -9.54549e-13 1.68401e+08 
33603.4 18276 8.81366e-13 -9.57626e-13 1.68161e+08 


1.04554e-12 18042.8 0 -9.4979e-13 1.69156e+08 
4129.54 17963.3 1.0858e-13 -9.45546e-13 1.69142e+08 

1.30692e-12 22552.6 0 -1.1868e-12 1.69e+08 
4105.48 22321.1 1.07848e-13 -1.17456e-12 1.68993e+08 


4129.54 17963.3 1.0858e-13 -9.45546e-13 1.69142e+08 
8168.01 17764.3 2.14726e-13 -9.34885e-13 1.69105e+08 

4105.48 22321.1 1.07848e-13 -1.17456e-12 1.68993e+08 
8232.22 22377.6 2.16199e-13 -1.17729e-12 1.68947e+08 


1.30692e-12 22552.6 0 -1.1868e-12 1.69e+08 
4105.48 22321.1 1.07848e-13 -1.17456e-12 1.68993e+08 

1.5683e-12 27061.8 0 -1.42354e-12 1.68809e+08 
4123.52 26899.6 1.08192e-13 -1.41493e-12 1.68801e+08 


4105.48 22321.1 1.07848e-13 -1.17456e-12 1.68993e+08 
8232.22 22377.6 2.16199e-13 -1.17729e-12 1.68947e+08 

4123.52 26899.6 1.08192e-13 -1.41493e-12 1.68801e+08 
8233.66 26854.7 2.15983e-13 -1.41227e-12 1.68758e+08 


8168.01 17764.3 2.14726e-13 -9.34885e-13 1.69105e+08 
12268.6 17789 3.22466e-13 -9.35865e-13 1.69031e+08 

8232.22 22377.6 2.16199e-13 -1.17729e-12 1.68947e+08 
12281.4 22257.1 3.22493e-13 -1.17057e-12 1.68878e+08 


12268.6 17789 3.22466e-13 -9.35865e-13 1.69031e+08 
16441.6 17880.4 4.32032e-13 -9.40212e-13 1.68924e+08 

12281.4 22257.1 3.22493e-13 -1.17057e-12 1.68878e+08 
16349.5 22223.1 4.29217e-13 -1.16822e-12 1.68778e+08 


8232.22 22377.6 2.16199e-13 -1.17729e-12 1.68947e+08 
12281.4 22257.1 3.22493e-13 -1.17057e-12 1.68878e+08 

8233.66 26854.7 2.15983e-13 -1.41227e-12 1.68758e+08 
12253.5 26644.8 3.21395e-13 -1.40079e-12 1.68696e+08 


12281.4 22257.1 3.22493e-13 -1.17057e-12 1.68878e+08 
16349.5 22223.1 4.29217e-13 -1.16822e-12 1.68778e+08 

12253.5 26644.8 3.21395e-13 -1.40079e-12 1.68696e+08 
16401.1 26748.7 4.30059e-13 -1.40556e-12 1.68587e+08 


1.5683e-12 27061.8 0 -1.42354e-12 1.68809e+08 
4123.52 26899.6 1.08192e-13 -1.41493e-12 1.68801e+08 

1.82969e-12 31570.4 0 -1.65992e-12 1.68584e+08 
4114.7 31311.4 1.07812e-13 -1.64623e-12 1.68582e+08 


4123.52 26899.6 1.08192e-13 -1.41493e-12 1.68801e+08 
8233.66 26854.7 2.15983e-13 -1.41227e-12 1.68758e+08 

4114.7 31311.4 1.07812e-13 -1.64623e-12 1.68582e+08 
8239.63 31348.6 2.15838e-13 -1.64784e-12 1.68535e+08 


1.82969e-12 31570.4 0 -1.65992e-12 1.68584e+08 
4114.7 31311.4 1.07812e-13 -1.64623e-12 1.68582e+08 

2.09107e-12 36078.1 0 -1.8959e-12 1.68324e+08 
4122.94 35850.1 1.07853e-13 -1.88385e-12 1.68322e+08 


4114.7 31311.4 1.07812e-13 -1.64623e-12 1.68582e+08 
8239.63 31348.6 2.15838e-13 -1.64784e-12 1.68535e+08 

4122.94 35850.1 1.07853e-13 -1.88385e-12 1.68322e+08 
8262.38 35919.8 2.16081e-13 -1.8871e-12 1.68273e+08 


8233.66 26854.7 2.15983e-13 -1.41227e-12 1.68758e+08 
12253.5 26644.8 3.21395e-13 -1.40079e-12 1.68696e+08 

8239.63 31348.6 2.15838e-13 -1.64784e-12 1.68535e+08 
12299.6 31198.2 3.22151e-13 -1.6394e-12 1.68471e+08 


12253.5 26644.8 3.21395e-13 -1.40079e-12 1.68696e+08 
16401.1 26748.7 4.30059e-13 -1.40556e-12 1.68587e+08 

12299.6 31198.2 3.22151e-13 -1.6394e-12 1.68471e+08 
16373.2 31149.3 4.28748e-13 -1.63607e-12 1.68371e+08 


8239.63 31348.6 2.15838e-13 -1.64784e-12 1.68535e+08 
12299.6 31198.2 3.22151e-13 -1.6394e-12 1.68471e+08 

8262.38 35919.8 2.16081e-13 -1.8871e-12 1.68273e+08 
12382.3 35888.7 3.23767e-13 -1.88482e-12 1.682e+08 


12299.6 31198.2 3.22151e-13 -1.6394e-12 1.68471e+08 
16373.2 31149.3 4.28748e-13 -1.63607e-12 1.68371e+08 

12382.3 35888.7 3.23767e-13 -1.88482e-12 1.682e+08 
16340.9 35523.3 4.27238e-13 -1.86484e-12 1.68123e+08 


16441.6 17880.4 4.32032e-13 -9.40212e-13 1.68924e+08 
20655.6 17971.3 5.42578e-13 -9.44384e-13 1.68784e+08 

16349.5 22223.1 4.29217e-13 -1.16822e-12 1.68778e+08 
20553 22350.4 5.3938e-13 -1.17416e-12 1.68637e+08 


20655.6 17971.3 5.42578e-13 -9.44384e-13 1.68784e+08 
25006.3 18131.4 6.56571e-13 -9.52021e-13 1.68606e+08 

20553 22350.4 5.3938e-13 -1.17416e-12 1.68637e+08 
24763.5 22442 6.49608e-13 -1.17804e-12 1.68467e+08 


16349.5 22223.1 4.29217e-13 -1.16822e-12 1.68778e+08 
20553 22350.4 5.3938e-13 -1.17416e-12 1.68637e+08 

16401.1 26748.7 4.30059e-13 -1.40556e-12 1.68587e+08 
20468.6 26707.2 5.36559e-13 -1.40252e-12 1.68458e+08 


20553 22350.4 5.3938e-13 -1.17416e-12 1.68637e+08 
