# This file was generated by the deal.II library.
# Date =  2016/6/12
# Time =  11:49:02
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <y> <velocity> <velocity> <pressure> 
4156.82 4186.59 -8.4223e-16 1.79693e-15 1.57049e+08 
0 4186.59 0 1.79681e-15 1.57063e+08 

4156.81 0 -8.4249e-16 0 1.57064e+08 
0 0 0 0 1.57078e+08 


4156.83 8373.17 -8.41449e-16 3.59281e-15 1.57002e+08 
0 8373.17 0 3.59256e-15 1.57016e+08 

4156.82 4186.59 -8.4223e-16 1.79693e-15 1.57049e+08 
0 4186.59 0 1.79681e-15 1.57063e+08 


4156.84 12559.7 -8.40146e-16 5.38657e-15 1.56923e+08 
0 12559.7 0 5.3862e-15 1.56937e+08 

4156.83 8373.17 -8.41449e-16 3.59281e-15 1.57002e+08 
0 8373.17 0 3.59256e-15 1.57016e+08 


4156.87 16746.2 -8.38322e-16 7.17716e-15 1.56814e+08 
0 16746.2 0 7.17666e-15 1.56828e+08 

4156.84 12559.7 -8.40146e-16 5.38657e-15 1.56923e+08 
0 12559.7 0 5.3862e-15 1.56937e+08 


4156.89 20932.7 -8.35974e-16 8.96351e-15 1.56673e+08 
0 20932.7 0 8.96289e-15 1.56687e+08 

4156.87 16746.2 -8.38322e-16 7.17716e-15 1.56814e+08 
0 16746.2 0 7.17666e-15 1.56828e+08 


4156.93 25119.1 -8.33103e-16 1.07446e-14 1.565e+08 
0 25119.1 0 1.07438e-14 1.56514e+08 

4156.89 20932.7 -8.35974e-16 8.96351e-15 1.56673e+08 
0 20932.7 0 8.96289e-15 1.56687e+08 


4156.97 29305.4 -8.29706e-16 1.25193e-14 1.56297e+08 
0 29305.4 0 1.25184e-14 1.56311e+08 

4156.93 25119.1 -8.33103e-16 1.07446e-14 1.565e+08 
0 25119.1 0 1.07438e-14 1.56514e+08 


4157.02 33491.7 -8.25781e-16 1.42866e-14 1.56062e+08 
0 33491.7 0 1.42856e-14 1.56076e+08 

4156.97 29305.4 -8.29706e-16 1.25193e-14 1.56297e+08 
0 29305.4 0 1.25184e-14 1.56311e+08 


4157.07 37677.8 -8.21327e-16 1.60453e-14 1.55795e+08 
0 37677.8 0 1.60442e-14 1.55809e+08 

4157.02 33491.7 -8.25781e-16 1.42866e-14 1.56062e+08 
0 33491.7 0 1.42856e-14 1.56076e+08 


4157.14 41863.8 -8.16342e-16 1.77945e-14 1.55498e+08 
0 41863.8 0 1.77933e-14 1.55512e+08 

4157.07 37677.8 -8.21327e-16 1.60453e-14 1.55795e+08 
0 37677.8 0 1.60442e-14 1.55809e+08 


4157.2 46049.7 -8.10822e-16 1.95331e-14 1.55169e+08 
0 46049.7 0 1.95317e-14 1.55183e+08 

4157.14 41863.8 -8.16342e-16 1.77945e-14 1.55498e+08 
0 41863.8 0 1.77933e-14 1.55512e+08 


4157.28 50235.4 -8.04767e-16 2.12599e-14 1.54808e+08 
0 50235.4 0 2.12584e-14 1.54822e+08 

4157.2 46049.7 -8.10822e-16 1.95331e-14 1.55169e+08 
0 46049.7 0 1.95317e-14 1.55183e+08 


4157.36 54421 -7.98172e-16 2.29739e-14 1.54417e+08 
